athlete_id,first_name,last_name,gp,gs,minutes,goals,assists,points,shots,sog,gwg,pk_goals,pk_att,yc,rc,gk_ga,gk_gaa,gk_saves,gk_sv_pct,gk_shutouts
fh_b77e95f1b85d,Marsha,Ariesen,14,13,731,1,5,7,11,6,0,0,0,,,,,,,
fh_a9ba265ced44,Isabella,Pisano,18,0,393,2,1,5,12,6,0,0,0,,,,,,,
fh_f937466d778b,Riley,Gallagher,17,0,312,2,0,4,6,4,1,0,0,,,,,,,
fh_d3bc4736cccf,Lise,Korver,15,0,173,2,0,4,2,2,0,0,0,,,,,,,
fh_1025d1f75496,Rozlyn,Maciejewski,18,0,283,2,0,4,2,2,1,0,0,,,,,,,
fh_8babce077245,Halle,Aschenbach,18,18,929,0,3,3,5,1,0,0,0,,,,,,,
fh_b25a8cca0fc6,Lonneke,Kerkhof,18,18,947,1,0,2,11,6,1,0,0,,,,,,,
fh_94cf3729fcf8,Amanda,Martin,15,0,308,0,2,2,4,2,0,0,0,,,,,,,
fh_9200cea20ff2,Lina,Neilson,18,7,602,0,2,2,4,1,0,0,0,,,,,,,
fh_a79d064c37f0,Mallory,Buzydlowski,3,0,21,0,0,0,0,0,0,0,0,,,,,,,
fh_20f370501676,Marissa,Cagliola,2,0,18,0,0,0,0,0,0,0,0,,,,,,,
fh_efac39354500,Bella,Dell'Oso,8,0,43,0,0,0,0,0,0,0,0,,,,,,,
fh_b0bb7a3b0d8e,Winslow,DiPeso,1,0,15,0,0,0,0,0,0,0,0,,,,,,,
fh_7be2b1862497,Emmie,Goldberg,8,0,78,0,0,0,1,0,0,0,0,,,,,,,
fh_f8c581fee7fb,Alex,Lepore,17,14,846,0,0,0,0,0,0,0,0,,,,,,,
fh_72e4072c5b66,Madison,Logan,10,0,138,0,0,0,1,0,0,0,0,,,,,,,
fh_22c135fbaff9,Isabella,Ospitale,7,4,280,0,0,0,0,0,0,0,0,,,,,,,
fh_368a8de62efe,Reagan,Stauts,13,0,279,0,0,0,0,0,0,0,0,,,,,,,
fh_9dc95b3f378f,Minke,Stoker,18,18,1115,0,0,0,1,1,0,0,0,,,,,,,
fh_44f8292b203a,Izzy,Vickery,14,0,271,0,0,0,3,2,0,0,0,,,,,,,
fh_c4847e80aee2,Whitney,Walker,5,0,58,0,0,0,0,0,0,0,0,,,,,,,
fh_aabc1bd4c1f8,Enya,Kemp,16,15,670,6,0,12,45,30,2,0,0,,,,,,,
fh_4a2349913237,Jarmilla,Richter,17,17,874,4,3,11,6,5,0,1,1,,,,,,,
fh_9ac0e4cb1c94,Hensley,Miller,17,16,1017,2,6,10,11,7,0,0,0,,,,,,,
fh_6f1a63518268,Sydney,Smith,17,17,749,3,1,7,25,12,1,0,0,,,,,,,
fh_6bcb258fa82f,Maddie,Just,17,17,1014,3,0,6,6,3,0,0,0,,,,,,,
fh_78dd288e1940,Liv,Rainwater,17,17,883,2,1,5,5,4,1,0,0,,,,,,,
fh_1eeace7907a6,Olivia,Gain,17,17,832,1,1,3,13,3,0,0,0,,,,,,,
fh_c60323788198,Sarah,Hondru,17,0,356,1,1,3,3,2,0,0,0,,,,,,,
fh_c1ce0cf1626d,Lilly,Waters,15,14,883,1,1,3,5,5,0,0,0,,,,,,,
fh_a32001c14a34,Alana,Shimp,17,0,462,1,0,2,3,3,0,0,0,,,,,,,
fh_abc512c3a740,Grace,Wagner,17,17,1054,1,0,2,4,3,0,0,0,,,,,,,
fh_7d33fd15e701,Sabrina,Balent,2,0,46,0,0,0,0,0,0,0,0,,,0,0.0,3,1.0,
fh_543956b82296,Tea,Burns,12,8,540,0,0,0,0,0,0,0,0,,,,,,,
fh_21401903da8e,Madison,Destefano,17,17,927,0,0,0,0,0,0,0,0,,,56,3.51,156,0.736,
fh_cdddc13c384a,Sarah,Trask,3,0,59,0,0,0,0,0,0,0,0,,,1,1.02,1,0.5,
fh_48e175166c9d,Anouk,Richters,18,18,859,2,3,7,9,5,0,0,0,,,,,,,
fh_009cee942d08,Alicia,Hudson,16,16,994,1,3,5,16,10,0,0,1,,,,,,,
fh_de602098b726,Brooke,Buchanan,17,10,644,0,4,4,3,2,0,0,0,,,,,,,
fh_23ebfd96816b,Madison,Patton,18,17,713,2,0,4,9,8,0,0,0,,,,,,,
fh_f8944c67eaf5,Luna,Tuncay,18,17,872,2,0,4,21,9,1,0,0,,,,,,,
fh_5cc503571163,Dominique,Hudson,18,18,959,1,0,2,1,1,0,0,0,,,,,,,
fh_05b081678a6c,Cami,Paris,17,17,791,1,0,2,12,2,0,0,0,,,,,,,
fh_b755b6dfa8e0,Mira,Alcorn,18,3,544,0,0,0,2,1,0,0,0,,,,,,,
fh_38d06e42da73,Ella,Bonnell,18,18,877,0,0,0,0,0,0,0,0,,,,,,,
fh_a721506a6338,Maria,Bonwell,17,14,799,0,0,0,0,0,0,0,0,,,,,,,
fh_6a761e5909bb,Mia,Booth,14,0,210,0,0,0,1,1,0,0,0,,,,,,,
fh_b537f415aa0c,Reilly,Casey,16,10,654,0,0,0,0,0,0,0,0,,,,,,,
fh_9608f8a4f641,Megan,Clauser,2,0,45,0,0,0,0,0,0,0,0,,,9,9.65,8,0.471,0
fh_f66bf3eecfde,Eve,Gladys,18,0,401,0,0,0,2,1,0,0,0,,,,,,,
fh_8e938e70e4a8,Chloe,James,2,0,15,0,0,0,0,0,0,0,0,,,,,,,
fh_606a834fa3ff,Amber,Lacy,17,0,334,0,0,0,0,0,0,0,0,,,,,,,
fh_a7c2bc124a3f,Annie,Malloy,15,5,425,0,0,0,0,0,0,0,0,,,,,,,
fh_a7fa7c6f33c0,Annie,McCarthy,18,11,600,0,0,0,2,1,0,0,0,,,,,,,
fh_35616570b9cb,Olivia,Pifer,1,0,5,0,0,0,0,0,0,0,0,,,,,,,
fh_96a78485c396,Skylar,Sokal,8,3,260,0,0,0,2,0,0,0,0,,,,,,,
fh_e5f67fe00f4e,Lilli,Vera,15,0,184,0,0,0,2,0,0,0,0,,,,,,,
fh_8a5ce82dd0c3,Emily,Williams,6,1,72,0,0,0,1,1,0,0,0,,,,,,,
fh_aa3bb3f14c1d,Kailey,Workman,18,18,1102,0,0,0,0,0,0,0,0,,,60,3.39,119,0.665,1
fh_f19be7a1009d,Clara,Larripa,20,20,1220,20,8,48,67,38,5,0,0,,,,,,,
fh_c9146fdfe808,Alexa,Derr,20,15,881,3,10,16,6,3,0,0,0,,,,,,,
fh_fc95c264f436,Lainey,Nichols,20,14,740,5,2,12,34,22,0,0,0,,,,,,,
fh_bf0da59af5cb,Valen,Luna Paratore,15,14,742,5,2,12,45,23,1,0,1,,,,,,,
fh_ed227b400511,Amy,Stripling,17,9,504,5,1,11,26,17,2,2,4,,,,,,,
fh_fb8b5336d3a7,Jess,McMeeking,20,20,1235,2,3,7,19,12,1,0,0,,,,,,,
fh_3b8e3b08fe7e,Reese,Miller,15,7,474,2,2,6,6,5,1,0,0,,,,,,,
fh_ef0c75356edc,Emma,Williams,20,18,1104,2,1,5,8,6,2,0,0,,,,,,,
fh_b851307e1cf5,Camila,Daud,7,7,423,0,4,4,1,1,0,0,0,,,,,,,
fh_30156ff153f6,Charly,Faherty,15,11,663,2,0,4,11,9,0,0,0,,,,,,,
fh_d7fe3a1c6f9c,Remy,Phan,20,4,394,2,0,4,6,5,0,0,0,,,,,,,
fh_0839d26907e1,Lillian,Buckwalter,20,20,1230,0,2,2,1,1,0,0,0,,,,,,,
fh_8f92706815bf,Sarah,Ellis,15,1,106,0,2,2,1,1,0,0,0,,,,,,,
fh_512ec68ce942,Olivia,Eusanio,8,0,46,1,0,2,3,2,0,0,0,,,,,,,
fh_313abf357e56,Grace,Wiggins,20,20,1237,0,2,2,8,3,0,0,0,,,,,,,
fh_d249f5b9c7e3,Emme,Hinson-Hasty,5,0,3,0,1,1,0,0,0,0,0,,,,,,,
fh_3d500043ebf6,Amanda,Cimillo,20,20,1208,0,0,0,0,0,0,0,0,,,,,,,
fh_7714adf34359,Thea,Conomikes,4,0,25,0,0,0,0,0,0,0,0,,,,,,,
fh_775dad2d3774,Madelyn,Curtis,17,10,611,0,0,0,0,0,0,0,0,,,,,,,
fh_572d9d4b0a7e,Freya,MacKay,6,2,124,0,0,0,2,0,0,0,0,,,,,,,
fh_ed1fa3b387a6,Avery,Russell,10,0,107,0,0,0,1,0,0,0,0,,,,,,,
fh_50787f842e54,Caroline,Simmons,12,7,553,0,0,0,1,0,0,0,0,,,,,,,
fh_96eeac1f462a,Victoria,Stockdale,13,1,103,0,0,0,0,0,0,0,0,,,,,,,
fh_433c4e9ca44d,Ava,Smith,22,22,,17,1,35,82,53,3,0,1,,,,,,,
fh_0568eb8788d6,Brooke,James,22,18,,6,3,15,37,20,2,0,0,,,,,,,
fh_6e3101945571,Emily,Tammaro,22,22,,2,10,14,12,6,0,0,0,,,,,,,
fh_469db0e83dee,Adèle,Jardemar,21,20,,2,8,12,50,23,1,0,0,,,,,,,
fh_de9f22cd9c2d,Milou,Kluyt,22,22,,6,0,12,28,19,3,0,1,,,,,,,
fh_224f37006903,Erika,Culp,18,18,,3,5,11,33,16,1,0,0,,,,,,,
fh_6c0c477ec585,Carly,Hynd,22,3,,4,2,10,9,7,1,0,0,,,,,,,
fh_63f17f1c66ff,Lily,DeWan,22,0,,4,0,8,13,9,0,0,0,,,,,,,
fh_62ab92a660eb,Alison,Buffington,22,22,,2,2,6,20,14,1,0,0,,,,,,,
fh_037d4df5c9d0,Talya,Harvey,22,13,,1,4,6,9,5,0,0,0,,,,,,,
fh_8e9bb5334943,Tristan,Groff,22,16,,0,3,3,6,2,0,0,0,,,,,,,
fh_bfe7fa3931d1,Cat,Arentz,17,0,,1,0,2,5,3,0,0,0,,,,,,,
fh_1aa1cee49561,Laine,Delmotte,22,22,,1,0,2,2,1,0,0,0,,,,,,,
fh_1715744c6c4e,Emma,Winther,22,22,,0,1,1,9,2,0,0,0,,,,,,,
fh_8f5f047aaa89,Nat,Barnicoat,22,0,,0,0,0,1,1,0,0,0,,,,,,,
fh_df00d6e787b5,Marith,Bijkerk,3,0,,0,0,0,0,0,0,0,0,,,3,2.0,2,0.4,
fh_5f192a9b1b19,Caroline,Brickley,12,0,,0,0,0,4,2,0,0,0,,,,,,,
fh_d52c46b258b1,Alex,Enslin,4,0,,0,0,0,0,0,0,0,0,,,,,,,
fh_a46a1922f63d,Paige,Kieft,22,22,,0,0,0,0,0,0,0,0,,,22,1.04,58,0.725,
fh_aed871226cd5,Dani,Murphy,18,0,,0,0,0,0,0,0,0,0,,,,,,,
fh_2153b4ae71d7,Sib,Naaktgeboren,19,19,946,21,6,48,100,63,7,0,1,,,,,,,
fh_b23751da9fe2,Celie,Constantine,19,19,964,2,9,13,17,8,0,0,0,,,,,,,
fh_8cf0dea6edb4,Eva,van der Kooi,19,16,783,4,4,12,16,13,1,0,0,,,,,,,
fh_28b6e519fb9d,Lourdes,Wolf,19,18,881,5,2,12,28,18,0,0,0,,,,,,,
fh_c78a95fb2be1,Matilda,Collins,19,19,1125,5,0,10,44,26,0,2,4,,,,,,,
fh_b51d2b92fd67,Hannah,Merritt,15,13,761,4,2,10,26,14,1,0,0,,,,,,,
fh_0db1c8553bab,Ava,Mickel,19,19,985,3,2,8,24,18,0,0,0,,,,,,,
fh_a8c9f59a44d0,Emelia,Little,19,19,862,2,1,5,8,5,0,0,0,,,,,,,
fh_9575b1df779d,Emilia,Ostos,18,1,421,2,0,4,11,8,1,0,0,,,,,,,
fh_98424c4b368d,Hallie,Slidell,19,2,576,1,2,4,5,5,0,0,0,,,,,,,
fh_202d24dece05,Sarah,Grace Clifton,19,12,738,0,1,1,5,1,0,0,0,,,,,,,
fh_b4573abb05f8,Liv,Goeke,19,19,1162,0,1,1,4,2,0,0,0,,,,,,,
fh_de0a5f8d036e,Eliza,Agan,15,0,256,0,0,0,2,1,0,0,0,,,,,,,
fh_ab30fc9e73e2,Brennan,Bazant,10,1,149,0,0,0,1,0,0,0,0,,,,,,,
fh_33c269f79b2c,Rebecca,Bustos,6,0,34,0,0,0,0,0,0,0,0,,,,,,,
fh_fb1f909f5015,Anna,Daly,4,0,12,0,0,0,0,0,0,0,0,,,,,,,
fh_bdaf8bc92782,Emma,Datch,19,11,811,0,0,0,2,1,0,0,0,,,,,,,
fh_b22be700e774,Avery,Foster,19,5,695,0,0,0,0,0,0,0,0,,,,,,,
fh_5371112dd357,Ellie,Johnson,4,0,15,0,0,0,0,0,0,0,0,,,,,,,
fh_d25607a79543,Eleanor,Larsen,14,14,557,0,0,0,0,0,0,0,0,,,,,,,
fh_ee0171c7bb18,Emily,Najarian,15,0,236,0,0,0,3,2,0,0,0,,,,,,,
fh_383dc2d7d0a1,Emma,Stevens,4,0,22,0,0,0,0,0,0,0,0,,,,,,,
fh_751381f0e3d7,Madi,Sullivan,4,0,13,0,0,0,0,0,0,0,0,,,,,,,
fh_611e0afcdf6c,Elyse,Unger,6,0,37,0,0,0,0,0,0,0,0,,,,,,,
fh_62c502f7c665,Erin,Walsh,5,1,31,0,0,0,0,0,0,0,0,,,,,,,
fh_1217860e1cd9,Darian,DeLeo,18,14,745,6,2,14,24,13,3,0,0,,,,,,,
fh_8d591b4529a9,Shea,Burns,18,17,781,6,0,12,16,10,1,0,0,,,,,,,
fh_103af3fc4244,Matilda,Diedrichsen,18,14,883,5,2,12,46,27,0,0,0,,,,,,,
fh_c2acdb808bba,Natalie,Wilson,18,17,1049,2,6,10,7,5,0,0,0,,,,,,,
fh_968efd0b6f9b,Jeanne,Legast,17,0,358,4,0,8,8,8,0,0,0,,,,,,,
fh_d7748328a0c8,Sofia,Enriquez,12,9,505,3,1,7,12,7,1,1,1,,,,,,,
fh_036ff0280f10,Natalie,Forman,18,11,676,2,0,4,8,3,0,0,0,,,,,,,
fh_fd82f7e27a8b,Annabel,Leussink,18,11,612,2,0,4,16,8,0,0,0,,,,,,,
fh_6104c4af1281,Roos,Pasveer,17,16,797,0,4,4,23,10,0,0,0,,,,,,,
fh_9c4c49f0b0ee,Natalie,Ricci,18,18,1065,0,4,4,5,2,0,0,0,,,,,,,
fh_609c66b8bcd4,Marisol,Torreyson,17,17,888,2,0,4,9,5,1,0,0,,,,,,,
fh_e9467316e73a,Gabrielle,LaCroix,18,16,568,1,1,3,17,5,0,0,0,,,,,,,
fh_1a999ddf6729,Kelsey,Rowe,18,0,460,1,1,3,9,5,1,0,0,,,,,,,
fh_35051f038d0e,Abby,Boggs,18,18,1042,0,0,0,0,0,0,0,0,,,41,2.33,134,0.766,
fh_758d961191b9,Carlye,Bryant,3,0,13,0,0,0,0,0,0,0,0,,,,,,,
fh_f5c1538f6090,Leah,DiRenzo,1,0,15,0,0,0,0,0,0,0,0,,,0,0.0,0,0.0,
fh_22a43ee3b67e,Tannah,Duncan,8,0,151,0,0,0,0,0,0,0,0,,,,,,,
fh_344e57c19e34,Victoria,Mirabelli,14,0,318,0,0,0,1,0,0,0,0,,,,,,,
fh_e3d537203d1d,Brooke,Mitchell,2,0,10,0,0,0,0,0,0,0,0,,,,,,,
fh_8dd27817dd02,Coco,Pelz,14,4,418,0,0,0,1,0,0,0,0,,,,,,,
fh_0ac94b726b0f,Zarah,Synnestvedt,4,0,61,0,0,0,0,0,0,0,0,,,2,1.95,6,0.75,
fh_14cf521e46e5,Janne,Zillessen,12,10,621,0,0,0,0,0,0,0,0,,,,,,,
fh_b68db69de540,Sierra,Larson,13,8,426,6,1,13,16,12,2,0,0,,,,,,,
fh_08f68ec5064d,Olivia,Smith,15,15,945,6,1,13,36,20,2,3,5,,,,,,,
fh_ca75e6379c12,Abby,Vidas,15,15,934,3,3,9,30,18,1,0,0,,,,,,,
fh_d6d5d3060229,Shaya,Dry,15,11,755,3,2,8,13,10,0,0,0,,,,,,,
fh_973d5e8a5eb3,Macy,Budd,15,13,890,1,3,5,14,9,0,0,0,,,,,,,
fh_7de56de3a7b7,Ignacia,Manriquez,13,9,509,2,0,4,8,4,0,0,0,,,,,,,
fh_a14f9acdf619,Brynn,Newborn,15,14,819,1,1,3,17,10,0,0,0,,,,,,,
fh_d03b0af4ef71,Ava,Calma,15,7,379,1,0,2,5,3,0,0,0,,,,,,,
fh_0525340196d6,Ella,Etherington,15,14,870,0,2,2,4,4,0,0,0,,,,,,,
fh_7e3bdb293f72,Hazel,Merry,15,15,945,0,1,1,7,5,0,0,0,,,,,,,
fh_3997bb858545,Josie,Naeger,15,13,778,0,1,1,23,12,0,0,0,,,,,,,
fh_c205dfe51271,Ashley,Jones,15,15,925,0,0,0,0,0,0,0,0,,,,,,,
fh_a5627fb5bbec,Ella,Kappesser,14,0,107,0,0,0,6,3,0,0,0,,,,,,,
fh_a558c983a773,Kerri,O'Donnell,1,0,53,0,0,0,0,0,0,0,0,,,5,5.62,8,0.615,
fh_7a0d0f04b097,Dawson,Packwood,2,0,15,0,0,0,0,0,0,0,0,,,,,,,
fh_d22135dd2f3c,Abby,Schalow,15,15,812,0,0,0,0,0,0,0,0,,,28,2.07,85,0.752,
fh_b52370dd3284,Morena,Macera,18,18,1109,17,5,39,71,46,6,2,2,,,,,,,
fh_9e755d43c658,Lina,Behrmann,18,18,1115,3,15,21,11,9,1,0,0,,,,,,,
fh_3cbcd9a5e7a7,Josefina,Ventimiglia,15,13,808,1,9,11,18,11,1,0,0,,,,,,,
fh_be1d3f5d6a8e,Angelina,Gandos,18,18,1031,1,7,9,6,5,1,0,0,,,,,,,
fh_4d2da3555c3d,Josephine,Jense,18,18,1121,3,1,7,25,17,0,0,0,,,,,,,
fh_76383e351cb3,Mackenzie,White,18,18,830,3,1,7,15,13,1,0,0,,,,,,,
fh_53000d308f33,Emily,Föerster,16,13,743,3,0,6,15,10,0,0,0,,,,,,,
fh_72da5b4f29c2,Lotje,Aalderink,18,18,1122,1,3,5,24,8,0,0,0,,,,,,,
fh_92123c105c34,Cameron,Butler,9,0,96,1,0,2,2,2,0,0,0,,,,,,,
fh_10767b2ecb72,Carley,Deaver,18,2,386,1,0,2,9,6,0,0,0,,,,,,,
fh_a5f821661d49,Manuela,Secondo,18,15,771,0,1,1,9,4,0,0,0,,,,,,,
fh_8a20d8489a69,Claire,Bieber,3,0,20,0,0,0,0,0,0,0,0,,,,,,,
fh_cb7e9ca2d83f,Zoe,Cabrera,4,0,19,0,0,0,0,0,0,0,0,,,,,,,
fh_f8c27376cd88,Emma,Clements,18,18,1117,0,0,0,0,0,0,0,0,,,20,1.08,78,0.796,8
fh_79b0bbbed873,Maddie,Cornwell,3,0,24,0,0,0,0,0,0,0,0,,,,,,,
fh_6ae12ad02c5f,Callie,Dieffenbacher,18,12,880,0,0,0,4,3,0,0,0,,,,,,,
fh_8d1db0d71a4f,Ashley,Doyle,7,0,92,0,0,0,0,0,0,0,0,,,,,,,
fh_e840b694ae72,Lynnsi,Joyce,1,0,15,0,0,0,0,0,0,0,0,,,0,0.0,1,1.0,0
fh_0828c53c624d,Amelia,Wagner,7,0,36,0,0,0,1,1,0,0,0,,,,,,,
fh_c392a5df84d6,Hannah,Zimmerman,4,0,68,0,0,0,0,0,0,0,0,,,,,,,
fh_aded216ff61d,Sol,Simone,20,20,1198,3,13,19,18,11,1,0,0,,,,,,,
fh_262b747ae01d,Julia,Bressler,21,19,1063,8,0,16,56,34,3,4,6,,,,,,,
fh_9348c5b004dc,Pien,Prins,21,18,1002,7,1,15,28,20,2,0,0,,,,,,,
fh_3c86a3824fab,Lene,Bunjes,21,10,631,5,0,10,27,18,2,0,0,,,,,,,
fh_a8d372c7a142,Fien,Hollander,20,17,998,4,1,9,22,11,2,0,0,,,,,,,
fh_9579caec5452,Zita,Grigoleit,21,19,1115,1,5,7,5,3,0,0,0,,,,,,,
fh_bce6127e6c8d,Abby,Davidson,21,4,451,3,0,6,23,13,1,0,0,,,,,,,
fh_a65b4acaaaaa,Olivia,McKenna,21,20,1032,2,2,6,14,10,0,0,0,,,,,,,
fh_66f344c4fc42,Violeta,Francese,21,11,688,2,0,4,13,4,0,0,0,,,,,,,
fh_262a0393d217,Juana,Garcia,21,21,1198,0,3,3,2,0,0,0,0,,,,,,,
fh_ef3edc5c4fcc,Emma,Larit,18,0,182,1,0,2,6,3,1,0,0,,,,,,,
fh_f9bc1a71aab8,Milou,Heuker,20,20,1254,0,1,1,7,3,0,0,0,,,,,,,
fh_391c8ceeb2d3,Keet,Castelijn,12,0,219,0,0,0,1,1,0,0,0,,,,,,,
fh_3a61e65d0b10,Milaw,Clause,7,7,401,0,0,0,3,2,0,0,0,,,,,,,
fh_e4b2506f428b,Jasmijn,Damman,19,16,824,0,0,0,1,1,0,0,0,,,,,,,
fh_fa2ae9c054f8,Maia,Dechiario,21,4,591,0,0,0,0,0,0,0,0,,,,,,,
fh_1e5ac5e23013,Olivia,Donahue,17,0,143,0,0,0,3,2,0,0,0,,,,,,,
fh_c323ab7f6328,Paige,Keller,10,0,110,0,0,0,1,0,0,0,0,,,,,,,
fh_a7595b82349d,Olivia,Machiavelli,8,0,54,0,0,0,0,0,0,0,0,,,,,,,
fh_5b464c5a9eb2,Natalie,McKenna,21,21,1298,0,0,0,0,0,0,0,0,,,,,,,
fh_f4c249b0587a,Avianna,Wagner,3,0,27,0,0,0,0,0,0,0,0,,,,,,,
fh_12da313293bd,Ava,Borkowski,18,17,816,9,0,18,37,25,0,0,0,,,,,,,
fh_63cf56881741,Colleen,Finnan,18,17,825,5,4,14,23,9,1,0,0,,,,,,,
fh_a32dd725f594,Gemma,Lysaght,18,18,1042,2,4,8,42,17,0,0,1,,,,,,,
fh_0da4e187ecbf,Addie,Froehlich,14,13,680,2,3,7,18,6,1,0,0,,,,,,,
fh_98c9e4fc50d5,Erin,Mitchell,18,5,596,3,0,6,7,3,2,0,0,,,,,,,
fh_a90d4fbec0c2,Barrett,Trigg,18,18,772,1,2,4,9,3,0,0,0,,,,,,,
fh_8cc8e4d869b9,Molly,Zimmerman,18,17,987,0,4,4,5,1,0,0,0,,,,,,,
fh_d332db488a97,Eileen,Mazzaro,18,1,488,1,1,3,8,4,0,0,0,,,,,,,
fh_6c8d1893d8a6,Aimee,Largoza,18,0,346,1,0,2,5,3,0,0,0,,,,,,,
fh_05f0f7889fc5,Evelyn,O'Neill,18,1,390,1,0,2,4,2,1,0,0,,,,,,,
fh_b9ca79381495,Carey,Werley,16,0,265,0,2,2,3,1,0,0,0,,,,,,,
fh_e3935216e038,Maeve,Boston,18,17,872,0,1,1,4,2,0,0,0,,,,,,,
fh_87f82980f9ca,Jane,Bresnahan,18,17,763,0,1,1,1,0,0,0,0,,,,,,,
fh_427ece45b07e,Mia,Albano,5,1,39,0,0,0,0,0,0,0,0,,,,,,,
fh_5e49ad31d094,Shannon,Arber,14,0,194,0,0,0,0,0,0,0,0,,,,,,,
fh_ce6cc4483496,Eva,Van Der Goes,4,1,11,0,0,0,0,0,0,0,0,,,,,,,
fh_9b880db26678,Esmee,de Lange,17,5,406,0,0,0,0,0,0,0,0,,,,,,,
fh_205de482ce68,Evangeline,Minnella,18,11,648,0,0,0,0,0,0,0,0,,,,,,,
fh_dea930134005,Ashton,Odiorne,18,18,822,0,0,0,4,1,0,0,0,,,,,,,
fh_2e0be36017d4,Avery,Ritt,11,0,72,0,0,0,1,1,0,0,0,,,,,,,
fh_1523015d2872,Maddi,Sears,5,3,199,0,0,0,0,0,0,0,0,,,10,3.92,12,0.545,0
fh_ccc2b4ccbdb3,Anna,Shirley,4,1,8,0,0,0,0,0,0,0,0,,,,,,,
fh_358f85985c84,Kate,Soldan,4,0,12,0,0,0,0,0,0,0,0,,,,,,,
fh_4b6528a29e1b,Cate,Voegele,5,1,15,0,0,0,0,0,0,0,0,,,,,,,
fh_66533a1e7e7a,Sydney,Yodh,17,17,,5,2,12,34,21,2,0,0,,,,,,,
fh_b1b701830257,Riley,Fitzgerald,17,17,,4,1,9,23,15,2,0,0,,,,,,,
fh_8496e9a07680,Izzy,Lee,15,15,,3,1,7,5,5,0,1,1,,,,,,,
fh_60150e3558cb,Katherine,Malloy,17,17,,3,1,7,22,11,0,0,0,,,,,,,
fh_1da6894d10dc,Ellie,Johnson,17,17,,3,0,6,14,8,0,0,0,,,,,,,
fh_ecace89657fa,Elena,Perez Alejandro,17,17,,1,4,6,22,11,0,0,0,,,,,,,
fh_fd1413793d4d,Elizabeth,Rossotti,14,5,,2,0,4,7,5,1,0,0,,,,,,,
fh_cc4de5aae8aa,Lily,Saal,13,0,,1,2,4,18,10,0,0,0,,,,,,,
fh_55f843a49559,Caroline,Suko,15,0,,2,0,4,4,3,0,0,0,,,,,,,
fh_b23b17e18be3,Anna,Gill,17,15,,0,2,2,1,1,0,0,0,,,,,,,
fh_fe6d0d429d2c,Lily,Jamison,17,17,,0,2,2,10,6,0,0,0,,,,,,,
fh_ecb51b36dbb8,Adelae,Chierici,16,3,,0,1,1,15,5,0,0,0,,,,,,,
fh_668224ff3167,Colleen,Maloney,17,9,,0,1,1,0,0,0,0,0,,,,,,,
fh_458a4ffab51b,Lexi,Burger,4,0,,0,0,0,0,0,0,0,0,,,,,,,
fh_fa6d9117856a,Alex,Duff,10,1,,0,0,0,0,0,0,0,0,,,17,2.95,33,0.66,0
fh_591f8d499c67,Kerry,Elliott,1,0,,0,0,0,0,0,0,0,0,,,,,,,
fh_919a600b5585,Ella,Fahey,16,16,,0,0,0,0,0,0,0,0,,,18,1.53,59,0.766,1
fh_899128ca7533,Julia,Hall,17,0,,0,0,0,1,1,0,0,0,,,,,,,
fh_23c020559304,Anna,Krebs,9,1,,0,0,0,0,0,0,0,0,,,,,,,
fh_610042c8a4b5,Nina,Mayro,3,0,,0,0,0,0,0,0,0,0,,,,,,,
fh_e91c5e7fd2c2,Kate,McManaman,9,0,,0,0,0,1,1,0,0,0,,,,,,,
fh_541134e537e8,Lindsay,Morin,17,13,,0,0,0,7,2,0,0,0,,,,,,,
fh_6169710114e0,Kelly,O'Connor,17,7,,0,0,0,1,1,0,0,0,,,,,,,
fh_f1d561628268,Laney,Reiser,12,0,,0,0,0,2,0,0,0,0,,,,,,,
fh_bc546d88f16f,Bo,Martina,17,17,1029,9,4,22,36,24,3,0,0,,,,,,,
fh_328b848109eb,Lily,Procaccianti,17,15,781,10,1,21,34,25,3,0,0,,,,,,,
fh_f0760b0cb4c5,Carly,van Benten,17,16,902,5,8,18,22,15,1,0,0,,,,,,,
fh_4812a9578329,Ari,Ftorek,17,10,736,4,1,9,20,13,0,0,0,,,,,,,
fh_5c4509cc8e9f,Piper,Cline,17,6,433,2,3,7,11,8,0,0,0,,,,,,,
fh_ac034e02ed04,Johanna,Mahner,17,10,725,1,4,6,5,4,0,0,0,,,,,,,
fh_1e61908672e3,Lilia,Payne,14,0,191,2,1,5,4,3,0,0,0,,,,,,,
fh_f29471c9657a,Florencia,Talarico,17,16,834,2,1,5,35,17,0,0,0,,,,,,,
fh_fb067288232d,Martu,Torre Festa,16,16,945,0,3,3,2,2,0,0,0,,,,,,,
fh_a20229cebc15,Caroline,Krebs,17,17,931,1,1,3,3,2,0,1,1,,,,,,,
fh_d5d82489dbd0,Macie,Pennisi,17,17,1051,0,3,3,28,9,0,0,0,,,,,,,
fh_d7960281b37d,Morgan,Mastrobattisto,8,0,124,0,1,1,1,1,0,0,0,,,,,,,
fh_09a60af1a80c,Molly,DiGiulio,6,0,51,0,0,0,1,0,0,0,0,,,,,,,
fh_c8c19617d37a,Aly,Iwasyk,6,0,53,0,0,0,0,0,0,0,0,,,,,,,
fh_75d51d12f5de,Saar,Koper,17,13,900,0,0,0,1,1,0,0,0,,,,,,,
fh_2bcc1a6f71ab,Charlotte,Lorden,15,13,710,0,0,0,9,4,1,0,0,,,,,,,
fh_cfce6b8e1ed5,Zoe,Onken,4,1,109,0,0,0,0,0,0,0,0,,,,,,,
