athlete_id,first_name,last_name,mp,sets,kills,errors,ta,pct,assists,digs,aces,serve_errors,block_solos,block_assists,blocks,recv_errors,points
vb_7c11a665d78f,Sydney,Buchanan,20,72,198,83,582,0.198,8,,8,7,,,,,216.5
vb_0fd18c2d3d53,Carlia,Northcross,27,100,143,36,337,0.318,8,,32,51,,,,,222.0
vb_f641c7bdefa4,Ellie,Pate,15,57,187,83,576,0.181,11,,18,18,,,,,223.0
vb_50d60e869482,Teegan,Charapata,24,59,37,36,202,0.005,7,,11,13,,,,,49.5
vb_cf4a150247db,Violet,Hakan,13,41,66,42,234,0.103,6,,5,14,,,,,76.0
vb_005a40e83bbe,Elle,Jackson,27,96,0,2,10,-0.2,38,,16,17,,,,,16.0
vb_d1bf75f064d8,Kayla,Patel,9,9,1,6,8,-0.625,2,,0,2,,,,,1.0
vb_33671ae90690,Gaby,Mansfield,31,107,2,1,13,0.077,120,,23,36,,,,,25.0
vb_9ef9fac55661,Kaia,Mateo,28,84,26,5,88,0.239,790,,12,17,,,,,66.0
vb_d754270fa89b,Kellen,Dorotik,30,91,197,86,512,0.217,3,,2,4,,,,,220.0
vb_959fe585f1ea,Sydnee,Peterson,16,33,41,25,127,0.126,1,,1,5,,,,,49.0
vb_e9f77f6c6ffe,Campbell,Love,22,49,0,0,0,0.0,1,,3,5,,,,,3.0
vb_ee41720fd4ad,Lademi,Ogunlana,31,103,222,56,482,0.344,5,,0,0,,,,,265.0
vb_559fe231b913,Taylor,Johnson,12,23,29,15,94,0.149,1,,0,0,,,,,31.0
vb_36ae481e8a6b,Darby,Harris,31,107,0,0,6,0.0,30,,27,28,,,,,27.0
vb_ee88bb8a77df,Stephanie,Gutierrez,14,23,15,2,37,0.351,0,,1,0,,,,,19.5
vb_d924227a9d52,Savannah,Skopal,17,46,11,3,42,0.19,338,,11,21,,,,,30.5
vb_c203da95c2b1,Mari,Furoyama,31,101,2,2,10,0.0,31,,15,26,,,,,17.0
vb_7d6bb3b054ff,Aaliyah,Smith,29,92,245,96,754,0.198,2,,0,4,,,,,267.5
vb_348b45ecf94b,Arissa,Smith,31,105,183,39,447,0.322,2,,14,22,,,,,285.5
vb_d22928dbdcf4,Taylor,Preston,31,107,462,155,1389,0.221,12,,23,39,,,,,511.5
vb_a2c64103630e,Cindy,Tchouangwa,6,16,18,16,82,0.024,0,,0,0,,,,,20.0
vb_cd4b5820362c,Dakota,Mitchell,30,114,0,1,9,-0.111,164,,34,26,,,,,34.0
vb_d7dd893a2909,Addison,Achilles,24,80,134,61,318,0.23,2,,15,30,,,,,195.5
vb_78b745dc9d9b,Ryann,Vik,16,52,73,25,186,0.258,6,,6,14,,,,,99.5
vb_a9a8275a0a4b,Alessandra,Romo,30,114,0,0,5,0.0,32,,22,30,,,,,22.0
vb_d054a70dce68,Reagan,Bedell,30,114,340,164,948,0.186,13,,44,61,,,,,405.5
vb_34681ad00740,Alexa,Washington,30,113,134,40,344,0.273,638,,24,38,,,,,174.0
vb_35d007c82275,Paige,Mooney,27,60,0,0,2,0.0,4,,2,7,,,,,2.0
vb_85ec62d8be0c,Brianna,Miller,13,23,4,3,15,0.067,0,,2,0,,,,,6.0
vb_b8eaca32948d,Jahniya,Jackson,29,111,276,144,819,0.161,6,,1,2,,,,,309.5
vb_cd527ecdca6f,Reese,Watters,23,66,77,46,239,0.13,2,,0,0,,,,,91.0
vb_c65f18a9bc94,Loredana,Fouonji,28,103,196,71,464,0.269,9,,1,6,,,,,270.5
vb_8a7b309f8db6,Sidney,Soria,30,114,4,5,23,-0.043,562,,20,16,,,,,24.5
vb_f860943a2c87,Riley,Hemphill,5,9,4,3,11,0.091,2,,0,0,,,,,4.0
vb_c0c65e0d817b,Lauren,Patterson,32,114,3,0,12,0.25,114,,32,36,,,,,35.0
vb_c5421db3d909,Beth,Bayless,28,95,242,89,719,0.213,12,,3,6,,,,,255.5
vb_5e1f0af021ba,Brayden,Hipp,32,114,68,17,175,0.291,1161,,23,21,,,,,107.5
vb_42c512fcc92e,Jill,Hanson,32,114,264,64,490,0.408,5,,11,45,,,,,344.5
vb_576949c8195d,Milee,Jackson,21,56,1,0,2,0.5,6,,4,17,,,,,5.0
vb_e56f0f14922c,Kylee,McCoy,4,9,6,0,14,0.429,0,,0,0,,,,,6.0
vb_86278eb19f7e,Lauren,Eitler,32,114,285,100,898,0.206,36,,17,37,,,,,326.0
vb_cd758a5f4fe6,Ava,Steffe,9,20,26,12,79,0.177,0,,0,0,,,,,32.5
vb_3b0246461c38,Quinn,Swofford,18,52,0,0,2,0.0,1,,9,14,,,,,9.0
vb_87483197a5a5,Maegan,Mills,26,75,135,50,373,0.228,11,,25,29,,,,,173.5
vb_938f68209ae4,Meg,Goodwin,18,51,0,0,0,0.0,9,,6,9,,,,,6.0
vb_31e7545b13b3,Brittany,Bacorn,32,114,5,2,13,0.231,135,,35,41,,,,,40.0
vb_51eb84961e0d,Kat,Cooper,32,114,279,77,618,0.327,12,,2,17,,,,,342.0
vb_8320a993e870,Olivia,Vance,30,103,296,110,726,0.256,3,,0,2,,,,,337.5
vb_57bd2adad773,Mickhaila,Murray,22,37,44,16,132,0.212,5,,2,0,,,,,47.0
vb_9bf9e42d9546,Christiana,Greene,31,117,404,143,1035,0.252,15,,10,15,,,,,457.0
vb_226c33082f3b,Abby,Jhun,16,38,0,0,1,0.0,1,,3,5,,,,,3.0
vb_29c1ca4cb76c,Jaya,Moore,16,33,34,32,117,0.017,0,,0,0,,,,,43.5
vb_be2719807707,Lexi,Yoza,31,117,5,4,41,0.024,635,,20,19,,,,,25.0
vb_0d068e42c5f8,Claudia,Rivera,26,91,0,1,5,-0.2,29,,2,1,,,,,2.0
vb_92f516aa943d,Mariyana,Cardwell,15,40,68,41,200,0.135,2,,0,0,,,,,75.0
vb_af8231cd67bf,Qairo,Bentley,31,119,2,5,45,-0.067,56,,22,22,,,,,24.0
vb_150b981b4a55,Sofia,Hardy,14,21,0,0,0,0.0,1,,2,5,,,,,2.0
vb_49a316597657,Steel,Sinai,14,33,11,8,37,0.081,3,,0,0,,,,,17.5
vb_cb806c5cd775,Maddie,Metcalf,26,70,1,0,4,0.25,9,,12,15,,,,,13.0
vb_400d85407df6,Leia,Harper,31,117,344,162,1077,0.169,17,,28,39,,,,,398.5
vb_c96ac9eb8bdb,Daniella,Gonzalez Murati,31,115,35,12,104,0.221,518,,13,23,,,,,58.0
vb_259e65ea0e42,Alyssa,Finister,31,119,234,70,488,0.336,36,,22,40,,,,,317.0
vb_74bf2a81d487,Katie,Hickey,27,96,66,24,176,0.239,20,,0,0,,,,,109.0
vb_4f61ffbe0ef3,Olivia,Hummel,31,116,248,124,880,0.141,32,,30,24,,,,,309.5
vb_3e4f0ec895df,Lauren,Nixon,26,73,14,5,53,0.17,504,,20,17,,,,,50.5
vb_ea575bbfaa65,Annika,Thompson,29,104,1,0,21,0.048,95,,28,30,,,,,29.0
vb_a13a5d0e9638,Erin,Lehman,3,3,0,0,0,0.0,0,,0,1,,,,,0.0
vb_75650c5d8c81,Nicolette,Connell,3,6,0,0,2,0.0,0,,0,2,,,,,0.0
vb_c831cc649c82,Jessica,Ricks,29,104,373,124,1047,0.238,20,,18,33,,,,,427.5
vb_b9b54dd26f89,Elena,Kovacevic,24,53,17,3,46,0.304,4,,2,19,,,,,22.5
vb_5cf5d1ea03ad,Jaylen,Jordan,29,99,235,106,707,0.182,19,,2,9,,,,,254.0
vb_106e7381c782,Maddie,Stuesser,23,70,17,8,57,0.158,522,,11,26,,,,,37.0
vb_802164e5d9e2,Kristen,Birmingham,29,103,412,84,1055,0.311,15,,23,42,,,,,464.5
vb_43036152aa0f,Amaya,Roberson,17,26,28,15,87,0.149,0,,2,2,,,,,33.5
vb_4749344bfeff,Azavia,Thomas,17,34,46,13,109,0.303,1,,0,2,,,,,52.0
vb_e73348f06805,Milena,Lopez,10,24,2,1,5,0.2,83,,3,3,,,,,5.0
vb_cb93935489a3,Selanny,Puente,29,101,128,47,318,0.255,14,,21,44,,,,,202.5
vb_016b9d8788b1,Lilly,Howell,7,20,12,8,40,0.1,0,,2,4,,,,,22.5
vb_1fe8e86b377e,Tewa,Woodson,26,75,0,1,4,-0.25,5,,12,14,,,,,12.0
vb_102fb35f4769,Sofia,Locadia,17,38,26,9,67,0.254,2,,0,1,,,,,49.5
vb_d670dc27ce6f,Jovana,Antic,18,63,53,31,159,0.138,5,,0,0,,,,,97.5
vb_cecd9dd437fc,Avery,Burks,27,105,440,170,1359,0.199,20,,16,18,,,,,474.5
vb_f2b55b60c996,Jordan,White,2,10,15,5,37,0.27,1,,0,0,,,,,21.0
vb_8869bdd857e6,Lily,Wedman,22,73,10,8,45,0.044,69,,7,16,,,,,17.5
vb_4f472e7217c0,Fatima,Samb,16,52,61,28,165,0.2,2,,0,1,,,,,98.0
vb_fbaef2c1795c,Dayla,Ortiz,26,102,1,0,8,0.125,95,,28,25,,,,,29.0
vb_8857b3fefbc3,Ava,Derbes,26,98,217,57,647,0.247,8,,4,14,,,,,253.0
vb_209ed0a94d55,Annabelle,He,26,92,1,1,5,0.0,20,,15,18,,,,,16.0
vb_a49e8fa8f85f,Piper,Mickenheim,19,49,0,0,1,0.0,6,,1,5,,,,,1.5
vb_c2f27eeb9547,Maddy,McLin,21,60,55,38,174,0.098,6,,12,15,,,,,92.5
vb_109f4b8f2723,Katherine,Crosley,15,42,9,2,28,0.25,189,,4,10,,,,,14.0
vb_cf62a5e3ce5e,Lauryn,Mack,27,104,264,130,779,0.172,13,,2,9,,,,,281.5
vb_141e41004f83,Ashley,Sturzoiu,16,46,9,18,66,-0.136,5,,11,17,,,,,22.0
vb_7691c925d04c,Sabrina,Skyers,25,96,123,40,304,0.273,3,,0,1,,,,,179.0
vb_8b306aabc316,Zoe,Rachow,25,97,50,15,179,0.196,786,,17,47,,,,,81.0
vb_e18c2f77aabc,Agata,Beksha,18,42,29,12,104,0.163,1,,4,9,,,,,44.0
vb_838de3f431e8,Amelia,Haggins,10,18,16,16,46,0.0,0,,1,1,,,,,20.5
vb_f7b7d786c229,Janaya,Weitkemper,6,12,12,5,34,0.206,0,1,1,1,0,7,7.0,0,16.5
vb_a969b678808a,Olivia,Cohee,6,13,16,13,67,0.045,0,4,0,0,0,5,5.0,1,18.5
vb_40dc31760672,Brooklyn,Leggett,30,114,381,131,901,0.277,6,116,11,18,1,96,97.0,1,441.0
vb_08bedbf4df31,Sarah,Musial,13,27,0,2,8,-0.25,87,16,7,7,0,0,0.0,0,7.0
vb_092d271012f6,Katie,Galligan,29,107,0,0,3,0.0,25,269,19,11,0,0,0.0,24,19.0
vb_a16cca9dc0e1,Jenna,Cubbage,8,15,30,21,89,0.101,2,9,0,1,0,0,0.0,2,30.0
vb_692370f25426,Hannah,Hawkins,17,38,0,2,3,-0.667,96,49,3,5,0,0,0.0,0,3.0
vb_a80bfa269910,Elinor,Engel,10,28,47,16,106,0.292,0,8,0,2,0,12,12.0,0,53.0
vb_3d820b48a6b5,Sydney,Dunning,30,113,420,155,1172,0.226,30,261,35,30,2,27,29.0,28,470.5
vb_6f98eeedeb99,Grace,Hett,30,98,1,0,1,1.0,58,236,21,16,0,0,0.0,17,22.0
vb_f22763f9abbe,Emerson,Wilford,30,103,210,65,657,0.221,4,78,0,0,4,39,43.0,19,233.5
vb_bda04a2587b9,Maddie,Wilson,30,111,202,68,480,0.279,8,73,22,37,7,112,119.0,1,287.0
vb_474fc75aafef,Jordan,Heatherly,30,114,79,27,222,0.234,1020,249,33,31,0,37,37.0,1,130.5
vb_7999c1247c73,Nadia,Wasilewski,4,6,7,3,16,0.25,0,4,0,0,0,0,0.0,0,7.0
vb_c047e821a03e,Gabi,Maas,25,89,0,2,15,-0.133,106,393,18,21,0,1,1.0,14,18.5
vb_2debe024a694,McKenzie,Jones,16,39,67,29,177,0.215,0,21,0,0,0,16,16.0,0,75.0
vb_7f374384d5d2,Allie,Paulsen,29,89,95,41,238,0.227,4,26,0,0,10,78,88.0,1,144.0
vb_05099ef02883,Ava,Norris,8,27,0,0,0,0.0,4,,1,1,,,,,1.0
vb_03882b13e964,Emsley,Venard,30,105,2,2,32,0.0,629,,28,33,,,,,31.5
vb_7f099f062db9,Kierstin,Bevelle,26,64,111,66,309,0.146,3,,2,1,,,,,118.5
vb_bba040f079f4,Anna,Hartman,30,106,285,83,673,0.3,9,,0,3,,,,,318.0
vb_6c35ed05ba1e,Kayla,Richardson,30,103,188,83,552,0.19,4,,0,2,,,,,228.5
vb_ede71d81eb80,Erin,Morrissey,22,71,165,82,499,0.166,8,,6,15,,,,,186.0
vb_e3b3701b6ba3,Zoe,Winford,25,73,1,1,15,0.0,16,,11,17,,,,,12.0
vb_6b8d33970d47,Madison,Dyer,14,44,81,25,180,0.311,7,,11,11,,,,,109.0
vb_ea5c9daabd10,Olivia,Hart,30,106,385,166,1110,0.197,12,,41,45,,,,,448.0
vb_60530f9e528b,Victoria,Hensley,30,106,6,2,23,0.174,530,,19,19,,,,,27.5
vb_33590c09209b,Isabelle,Northam,29,103,0,0,8,0.0,122,,11,23,,,,,11.0
vb_29b00cce40c9,Maggie,Allred,30,99,107,31,277,0.274,4,,4,4,,,,,173.0
vb_10a2656f2219,Libby,Ashline,22,74,129,27,270,0.378,5,,22,30,,,,,192.5
vb_6d9caf57ec12,Isa,Blackwell,1,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0
vb_8d1c32518906,Emersyn,Robbins,15,30,45,23,147,0.15,0,18,0,0,0,6,6.0,1,48.0
vb_ab6a0f29cbbe,Cassidy,Trahan,31,116,0,0,10,0.0,159,486,21,19,0,0,0.0,43,21.0
vb_9936a0a3ca0d,Emilee,Hill,31,117,307,126,714,0.254,689,370,26,35,4,56,60.0,0,365.0
vb_394a3a0919cb,Lydia,Stephens,31,116,3,3,13,0.0,24,177,32,54,0,0,0.0,29,35.0
vb_a788415057a0,AG,Hynes,31,117,331,90,736,0.327,2,62,0,0,6,71,77.0,0,372.5
vb_80cce1a01094,Cooper,Abney,30,113,21,3,54,0.333,572,165,20,23,0,0,0.0,0,41.0
vb_21b3397dcd39,Amanda,Mack,29,98,204,83,636,0.19,3,57,0,0,1,25,26.0,4,217.5
vb_af82b83019e7,Caitlyn,Flees,31,117,73,18,180,0.306,6,12,0,0,23,79,102.0,1,135.5
vb_175c1975b5d2,Stella,Terpening,2,2,0,1,1,-1.0,0,1,0,0,0,1,1.0,0,0.5
vb_d7578dc99b73,Carson,Ledford,31,117,210,48,435,0.372,2,57,29,51,14,105,119.0,0,305.5
vb_caad1449ea74,Madi,Tolzman,8,16,7,14,58,-0.121,2,11,0,2,0,0,0.0,2,7.0
vb_0b9276b83fac,Addison,Burke,31,115,367,144,1021,0.218,17,267,44,47,5,31,36.0,53,431.5
vb_cc983c61cdac,Emma,Closurdo,6,8,5,3,16,0.125,0,1,0,0,0,0,0.0,0,5.0
vb_335fcfa90143,Alexis,Woolf,8,16,0,0,0,0.0,7,22,5,2,0,0,0.0,2,5.0
vb_21689d8edf25,Jorda,Crook,25,93,394,160,1018,0.23,2,,25,40,,,,,456.0
vb_7d69a4308236,Abby,Jones,28,104,247,100,744,0.198,3,,8,11,,,,,281.0
vb_4c04351ac947,Sara,Sykes,3,6,0,0,0,0.0,1,,0,1,,,,,0.0
vb_78863a9350c2,Meg,Jarrett,25,79,3,0,3,1.0,22,,14,25,,,,,17.0
vb_0272d071138a,Kennedy,Vaughn,26,84,130,56,368,0.201,3,,4,8,,,,,148.0
vb_352950d5b321,Juliet,Galla,6,14,0,1,1,-1.0,3,,2,3,,,,,2.0
vb_2cd0fa3e5028,Izabella,Carter,11,30,1,0,3,0.333,136,,5,10,,,,,7.0
vb_a9c96e4c998d,Delaney,Bowser,26,93,1,1,6,0.0,79,,34,25,,,,,35.0
vb_02b5e1c78f4c,Lia,Beverly,14,40,45,4,83,0.494,3,,3,5,,,,,61.5
vb_b6beb3f7f592,Addyson,Smock,26,95,65,18,160,0.294,14,,17,27,,,,,136.0
vb_10faa3fca732,Annastiina,Tarkkanen,24,83,7,3,23,0.174,579,,33,40,,,,,49.5
vb_9c3dd2d97534,Kennedy,Jones,4,12,0,2,6,-0.333,1,,0,0,,,,,4.0
vb_0794d381aeb4,Riley,Lovell,23,73,5,5,13,0.0,288,,4,7,,,,,9.0
vb_f51f8a2e483d,Summer,Snead,24,86,101,20,178,0.455,4,,1,2,,,,,147.5
vb_2c80193093f9,Mia,Reese,25,93,263,110,693,0.221,11,,23,37,,,,,310.0
vb_24fe164317db,Riley,McCloskey,18,43,70,57,258,0.05,0,,2,7,,,,,78.5
vb_f91247156c3d,Arianna,Mongare,3,11,22,3,45,0.422,2,,2,4,,,,,25.5
vb_17331919f6d8,Camryn,McCollum,5,12,17,8,35,0.257,0,,0,0,,,,,20.0
vb_66387f020d7d,Courtney,Nix,9,15,1,2,3,-0.333,1,,2,3,,,,,3.0
vb_26aa6894dce7,Brianna,Washington,29,95,140,54,306,0.281,2,,0,3,,,,,168.0
vb_e71c438c12b6,Mandy,Lawson,29,78,2,2,10,0.0,15,,10,22,,,,,12.5
vb_9adf9be8b56d,Taylor,Hampton,26,70,1,2,8,-0.125,9,,6,17,,,,,7.0
vb_922b5079a7dc,Abigail,Schlueter,31,110,4,2,22,0.091,100,,32,38,,,,,36.0
vb_a2c7cf2026ac,Maddy,Bach,31,103,19,11,105,0.076,681,,20,20,,,,,49.0
vb_02e7d844d94c,Janyah,Henderson,30,107,243,96,531,0.277,8,,16,32,,,,,326.0
vb_3f1acd2104ff,Génesis,Rodríguez,12,29,32,30,154,0.013,1,,0,0,,,,,37.5
vb_75428b4aeaaf,Amanda,Hardt,10,37,180,76,387,0.269,5,,15,22,,,,,200.5
vb_8a7370b2f41f,Za'Niya,Boyles,30,95,128,64,348,0.184,5,,0,0,,,,,148.5
vb_a66d12374bf2,Zaniah,Hoskins,29,104,314,180,883,0.152,18,,30,59,,,,,368.5
vb_e5f46cd52bd6,Sydney,Marshall,25,75,24,10,93,0.151,381,,13,11,,,,,43.0
vb_390413dcb823,Jasmyn,Tate,20,69,117,69,411,0.117,3,,0,3,,,,,135.5
vb_500d7182ed66,Laci,Bohannan,29,108,379,138,1020,0.236,25,244,28,63,5,57,62.0,33,440.5
vb_979cc542463c,Trinity,Hamilton,2,4,0,2,3,-0.667,1,7,0,1,0,0,0.0,1,0.0
vb_ede6dcc39f11,Karlyn,Frazier,12,31,22,14,63,0.127,1,5,0,1,5,36,41.0,0,45.0
vb_feba0443d846,Kennady,Martindale,1,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0
vb_77f947d0988c,Cameron,McDaniel,20,56,0,0,4,0.0,3,73,10,21,0,0,0.0,12,10.0
vb_dab78079244a,Caylan,Koons,30,109,78,5,141,0.518,950,208,21,22,1,37,38.0,0,118.5
vb_05b88fe45102,McKinzee,Haas,30,108,170,45,402,0.311,9,57,7,11,17,105,122.0,1,246.5
vb_f4b1b7ccf0b4,Alexa,Carranza,13,20,0,0,1,0.0,1,10,1,4,0,0,0.0,4,1.0
vb_d838d8722caf,Ella,Chaney,30,105,66,30,223,0.161,15,193,23,10,1,13,14.0,11,96.5
vb_e77b276169d3,Samantha,Cousins,29,97,194,105,657,0.135,2,59,0,0,3,26,29.0,18,210.0
vb_bc5db141bf24,Vivian,Spradlin,11,23,14,10,50,0.08,0,2,0,0,0,5,5.0,0,16.5
vb_b07de489f664,Brinley,Burdette,23,66,1,2,5,-0.2,5,19,20,21,0,2,2.0,0,22.0
vb_60a9e14354f1,Greyson,Button,24,90,134,43,325,0.28,5,34,2,0,11,82,93.0,0,188.0
vb_10c7d261482f,Gabby,Tuiaana,28,104,298,110,726,0.259,1,99,24,35,3,81,84.0,1,365.5
vb_04bf5ea0c4f9,Alexis,McDaniel,30,111,3,4,38,-0.026,101,463,32,16,0,0,0.0,30,35.0
vb_93cdc5660d90,Sophie,Skinner,12,27,4,2,12,0.167,100,23,4,4,0,2,2.0,0,9.0
vb_598b7ec0ef2c,Elle,Kennedy,13,24,0,0,0,0.0,0,6,1,2,0,0,0.0,3,1.0
vb_9d29a8414cdb,Sydney,Fischer,2,8,0,2,4,-0.5,36,12,0,1,0,0,0.0,0,0.0
vb_954e891ba6ac,Bella,Dearinger,30,110,3,3,25,0.0,617,178,20,22,0,2,2.0,0,24.0
vb_56c3c9f2b19f,Rebekah,Williams,30,110,310,140,868,0.196,20,274,43,43,3,44,47.0,29,378.0
vb_cc4b2664d472,Jamie,Seward,7,12,12,4,29,0.276,1,4,0,0,0,0,0.0,0,12.0
vb_26344eae4722,Alija,Heins,29,107,83,42,222,0.185,14,50,30,24,10,91,101.0,0,168.5
vb_bec28d9d1a46,Claire,Mrukowski,29,101,252,61,618,0.309,11,45,1,1,0,55,55.0,0,280.5
vb_90e5f8713039,Lydia,Mesusan,8,14,14,3,35,0.314,1,6,0,0,1,3,4.0,0,16.5
vb_08bfde77760b,Jade,Cuya Cobos,27,98,17,6,48,0.229,472,189,27,29,0,0,0.0,0,44.0
vb_4f13b297f2e1,Haley,Yount,30,108,206,34,379,0.454,5,23,4,7,13,109,122.0,1,277.5
vb_d16749fab63c,Kathryn,Adler,10,22,26,23,75,0.04,0,5,0,0,0,5,5.0,0,28.5
vb_c5fa514ff94e,Ana,Tobar,25,61,10,7,39,0.077,12,69,7,3,0,1,1.0,19,17.5
vb_ee596eb37896,Breanna,McDonough,28,99,248,82,612,0.271,5,62,0,2,2,48,50.0,1,274.0
vb_ea1cc0e18f13,Kristina,Nika,30,110,1,2,8,-0.125,151,457,39,31,0,0,0.0,17,40.0
vb_fd221e7f7989,Madi,Novak,30,105,263,95,748,0.225,16,153,32,38,5,46,51.0,51,323.0
vb_1caedeb7a566,Lilyanna,Parker,27,94,111,80,477,0.065,5,63,3,3,4,47,51.0,13,141.5
vb_d844bdb435da,Vanessa,Shevchenko,26,74,20,13,86,0.081,111,46,8,2,1,18,19.0,0,38.0
vb_f26c0ccf09e8,Zuzanna,Rut,20,48,36,18,98,0.184,2,15,6,10,6,29,35.0,0,62.5
vb_69036a2a3b95,Nyah,Molina,28,114,83,22,196,0.311,920,414,13,10,5,44,49.0,3,123.0
vb_0b1b232e1ce7,Amber,Engelhart,16,33,0,0,0,0.0,3,23,2,4,0,0,0.0,8,2.0
vb_8136a1a27c7b,Kiya,Colvin,7,9,4,5,14,-0.071,2,3,0,0,0,2,2.0,0,5.0
vb_62e5f5702702,Lindsay,Cox,22,59,16,15,93,0.011,7,88,8,7,0,7,7.0,8,27.5
vb_e4c7b7bf1539,Jaycee,Davis,28,109,3,0,10,0.3,20,171,18,7,0,0,0.0,19,21.0
vb_c3ba935fdeaa,Karsu,Bayraktar,14,30,21,18,91,0.033,5,11,3,4,0,4,4.0,4,26.0
vb_7d5e3dc18495,Kayla,Balfour,28,109,139,58,365,0.222,9,27,0,1,17,97,114.0,2,204.5
vb_6ea38e2cb9ba,Xinlei,Yang,28,101,217,62,561,0.276,2,49,15,7,15,62,77.0,0,278.0
vb_a1aa8bf4acd7,Jenna,Simmons,28,105,214,103,685,0.162,24,170,15,19,8,32,40.0,45,253.0
vb_0aa9edc94edc,Vitoria,Stedile,27,110,1,3,12,-0.167,95,424,13,22,0,0,0.0,40,14.0
vb_05e9e4c361d0,Zuzanna,Bury,28,110,445,178,1257,0.212,16,269,32,21,17,36,53.0,19,512.0
vb_a830e542513e,Lauren,Wallace,26,92,192,119,599,0.122,7,173,20,33,5,38,43.0,50,236.0
vb_978814e94e14,Reagan,Anderson,28,109,3,0,10,0.3,112,451,25,24,0,0,0.0,33,28.0
vb_46255af39b75,Brooklynn,Merrell,19,69,5,2,13,0.231,346,126,16,20,0,0,0.0,1,21.0
vb_fd40700c781e,Taylor,Sass,15,27,17,18,71,-0.014,1,19,0,5,0,2,2.0,10,18.0
vb_e622720d6124,Addi,Hultquist,28,103,0,0,9,0.0,17,162,33,27,0,0,0.0,27,33.0
vb_427f6e3d296e,Nya,Browne,22,79,88,33,235,0.234,5,22,2,7,9,44,53.0,2,121.0
vb_38851147f5b3,Sianna,Dykes,22,78,146,91,426,0.129,5,20,0,0,3,25,28.0,0,161.5
vb_ffd5e91bf665,Gianna,Tagoa'i,14,47,3,6,14,-0.214,196,54,16,11,0,2,2.0,0,20.0
vb_a6a9de00446c,Nicole,Okojie,15,41,32,14,96,0.188,2,4,0,2,5,27,32.0,1,50.5
vb_96d386ef1423,Sarah,Butler,28,107,5,4,33,0.03,421,161,21,37,0,2,2.0,0,27.0
vb_a851d7c55e7d,Reaghan,Larkin,11,32,53,24,172,0.169,0,5,0,0,1,21,22.0,0,64.5
vb_65acaba0a104,Taly,Cloyd,28,108,334,140,831,0.233,2,40,3,0,5,43,48.0,1,363.5
vb_5c4f51d4c9bc,Remmi,Cooke,11,24,36,27,122,0.074,1,14,0,0,0,4,4.0,1,38.0
vb_b68830c7b1c8,Peyton,Liming,11,27,36,25,130,0.085,1,22,2,6,1,2,3.0,11,40.0
vb_7f811efe2af6,Dani,Kopacz,24,82,141,101,484,0.083,6,89,15,19,5,10,15.0,29,166.0
vb_4316c5e01782,Reese,Burry,26,110,1,2,6,-0.167,79,291,16,33,0,0,0.0,3,17.0
vb_36def793c786,Julija,Grubisic Cabo,28,117,359,148,948,0.223,37,292,26,30,7,31,38.0,24,407.5
vb_6795fedba0a3,Erica,Muhizi,28,100,127,32,297,0.32,7,15,6,23,12,96,108.0,1,193.0
vb_751b3ac7561b,Eliska,Vytiskova,28,115,8,9,33,-0.03,545,228,43,38,0,1,1.0,2,51.5
vb_31f96239248b,Barbara,Koehler,26,105,322,102,888,0.248,13,203,22,34,5,48,53.0,35,373.0
vb_9f9a29824708,Abby,Toeniskoetter,26,94,172,39,365,0.364,9,34,11,22,12,62,74.0,1,226.0
vb_113933a9f0bd,Katie,Gielas,16,38,87,33,191,0.283,3,19,2,7,1,13,14.0,13,96.5
vb_8b30838fcf5a,Hanna,Borer,28,117,19,3,66,0.242,713,240,22,20,0,2,2.0,0,42.0
vb_cbf7aba84de7,Camila,Soto,27,101,174,74,447,0.224,7,53,0,2,2,55,57.0,0,203.5
vb_25e38b9dd4ec,Ava,Smith,21,79,164,57,417,0.257,5,28,0,0,2,36,38.0,1,184.0
vb_dc9438754afd,Anna,Marzella,28,113,2,0,4,0.5,69,195,11,18,0,0,0.0,41,13.0
vb_34ebe2a55be1,Catharina,Scorza,21,66,97,38,260,0.227,5,37,0,1,4,14,18.0,0,108.0
vb_aec9063f9d1c,Chandler,Swanson,22,72,0,1,1,-1.0,6,50,4,9,0,0,0.0,5,4.0
vb_4258fa2be6b8,Alona,Clinansmith,3,3,2,1,3,0.333,0,1,0,0,0,0,0.0,0,2.0
vb_08ba7ef3e826,Iyanna,Battle,19,53,70,29,176,0.233,1,16,0,0,6,39,45.0,2,95.5
vb_ff6e6cc574f3,Mia,McMillen,29,105,241,108,685,0.194,26,335,24,24,3,33,36.0,23,284.5
vb_ce9854aebc65,Megan,Kelly,30,104,23,9,64,0.219,405,178,24,37,0,2,2.0,0,48.0
vb_288e8d39ee9b,Callie,DeSchryver,26,95,240,109,705,0.186,28,209,19,13,7,40,47.0,29,286.0
vb_9d6319a8020d,Courtney,McGuire,6,10,0,1,1,-1.0,28,15,0,3,0,0,0.0,0,0.0
vb_3ba08368043a,Tyler,Peluso,29,110,41,6,108,0.324,585,234,20,26,0,2,2.0,0,62.0
vb_dbe2e9de1d90,Camryn,Teasley,23,76,80,28,258,0.202,6,19,0,1,11,70,81.0,0,126.0
vb_664d393c8d8f,Emma,Norris,29,111,251,76,588,0.298,11,60,13,29,14,106,120.0,1,331.0
