athlete_id,first_name,last_name,gp,gs,ab,r,h,doubles,triples,hr,rbi,tb,bb,so,sb,sb_att,avg,ip,era,w,l,sv,k,app
bb_d978f7f6b206,Justin,Crispino,46,44,157,38,52,9,0,3,32,70,40,21,3,5,0.331,,,,,,,
bb_2a207a2563b7,Manny,Carreras,49,49,177,35,58,9,0,6,49,85,28,30,4,4,0.328,,,,,,,
bb_b9092d298c6a,Cristian,Rodriguez,47,41,116,27,37,8,0,1,20,48,39,27,5,7,0.319,35.2,5.05,4,3,1,22,
bb_68820db9c472,Benjamin,Tullo,48,46,174,30,48,6,0,2,21,60,12,27,4,7,0.276,,,,,,,
bb_569c08aa8b2d,Nick,Carlucci,50,49,158,32,40,10,1,5,28,67,31,49,3,3,0.253,,,,,,,
bb_3a9c2f5736d8,Anthony,Depetro,37,37,134,30,52,14,2,4,36,82,17,15,4,6,0.388,,,,,,,
bb_27c82f3b338c,Brian,White,33,22,81,18,22,2,0,0,12,24,8,6,3,7,0.272,,,,,,,
bb_47f2caca35d5,Dominic,Rivara,5,4,14,0,3,0,0,0,3,3,1,3,0,0,0.214,,,,,,,
bb_8ffbf23269fd,Taison,Jemison,19,14,45,8,9,1,0,1,7,13,3,15,0,1,0.2,,,,,,,
bb_4608a447de4d,George,Provel,19,7,35,4,7,1,0,2,10,14,8,11,0,0,0.2,,,,,,,
bb_0f791c6870cf,Mike,Manganiello,19,14,43,7,8,3,1,0,4,13,17,15,0,2,0.186,,,,,,,
bb_c2c9f34b9150,Robbie,Caffrey,9,6,20,1,3,1,0,0,3,4,3,3,0,1,0.15,,,,,,,
bb_e656e75074f8,Pierce,Cowles,13,9,34,4,5,0,0,0,4,5,6,6,0,0,0.147,,,,,,,
bb_b5bc41fbcc25,Gianni,Rizzuto,11,0,7,2,1,0,0,0,1,1,1,3,0,0,0.143,,,,,,,
bb_7c14cab188b2,Greg,Becker,20,10,31,3,4,3,0,0,0,7,1,16,0,1,0.129,,,,,,,
bb_fba420111d3b,Eric,Santaella,,,,,,,,,,,,,,,,65.0,2.77,4,3,1,59,
bb_24ba3b8e8499,Aidan,Kempf,,,,,,,,,,,,,,,,58.0,6.21,3,6,0,62,
bb_4d0d227f9ca3,Joe,O'Toole,,,,,,,,,,,,,,,,33.1,2.43,2,1,0,18,
bb_05606ab6e455,Tyler,Rodriguez,,,,,,,,,,,,,,,,23.0,3.52,1,2,1,16,
bb_7939eea23ebc,Sean,Costello,,,,,,,,,,,,,,,,49.1,4.2,4,2,2,37,
bb_1edbb0e4811c,Noah,Banick,,,,,,,,,,,,,,,,20.2,6.1,0,0,1,10,
bb_ffbc2441e174,Dominic,Carleo,,,,,,,,,,,,,,,,23.2,6.85,2,1,0,22,
bb_5bfa9ec59f6e,Ryan,Degnan,,,,,,,,,,,,,,,,42.0,7.5,2,2,1,26,
bb_e0753e9ac815,Brian,Espinal,,,,,,,,,,,,,,,,10.0,9.0,0,1,0,10,
bb_8b39d89bc21d,Brendan,McCann,,,,,,,,,,,,,,,,23.1,12.34,1,4,0,16,
bb_17d6bc289462,Nick,Huchro,,,,,,,,,,,,,,,,3.1,16.2,0,1,0,1,
bb_fb13f5b40b8e,Hunter,Daab,,,,,,,,,,,,,,,,5.2,17.47,0,0,0,8,
bb_727069f30771,Mike,Dawson,,,,,,,,,,,,,,,,5.2,19.06,0,0,0,0,
bb_bcde107d4d79,Ryder,Bray,,,,,,,,,,,,,,,,0.1,27.0,0,0,0,1,
bb_923e1c21fcd1,Mike,D'Imperio,,,,,,,,,,,,,,,,2.2,43.87,0,1,0,1,
bb_ebee46c82f4d,Vincent,Mallon,39,39,143,44,58,13,2,13,49,114,26,23,17,18,0.406,,,,,,,
bb_8ee03f136750,John,Harkins,34,34,111,31,37,2,2,5,20,58,23,25,14,15,0.333,,,,,,,
bb_2239047949bb,Michael,Vilardi,37,36,90,11,28,6,0,1,20,37,11,17,1,3,0.311,60.1,4.62,4,3,0,37,
bb_c9b348b6d98d,Nick,Piazza,40,36,140,25,41,8,2,0,15,53,8,37,3,3,0.293,2.0,27.0,0,0,0,2,
bb_9ce2763ad493,Tommy,Pasqua,35,31,111,26,32,4,0,0,17,36,11,9,2,2,0.288,,,,,,,
bb_6b912faec113,Joshua,Angely,39,38,122,18,31,5,1,2,16,44,18,20,3,8,0.254,,,,,,,
bb_f8f7eb7a46e5,Connor,Waiting,34,31,104,15,23,3,1,4,20,40,19,40,0,0,0.221,,,,,,,
bb_8de0ba35d781,Henry,Tolentino,27,12,42,12,14,2,0,1,6,19,10,10,0,0,0.333,10.2,10.12,0,2,0,6,
bb_378943f951bf,Peter,Bounougias,25,21,75,22,23,7,0,1,17,33,25,24,0,0,0.307,,,,,,,
bb_6e979ea5e138,Thomas,McElwee,30,24,98,11,30,7,0,1,17,40,6,26,0,1,0.306,,,,,,,
bb_7945dca7000d,Justin,Chong,18,18,67,11,19,8,1,1,9,32,7,9,4,7,0.284,,,,,,,
bb_468fc5ed07aa,Niko,Sorice,28,21,68,12,19,4,1,0,6,25,13,14,1,1,0.279,,,,,,,
bb_a0cae26770f2,Paul,Fiene,22,11,40,7,8,0,0,0,5,8,6,16,1,1,0.2,,,,,,,
bb_3eff916e7451,Jordan,Babbo,23,12,40,4,8,2,0,1,5,13,3,6,0,0,0.2,15.1,6.46,1,3,0,11,
bb_da8ba268ea84,Christian,Aguilar,27,18,65,9,12,1,2,1,11,20,8,25,2,2,0.185,,,,,,,
bb_ab4c2a153e6f,Dylan,Vikara,23,12,49,7,9,2,0,0,8,11,6,14,0,0,0.184,16.0,5.06,2,1,0,14,
bb_ac0399ce4a8c,Evan,Paladino,16,2,14,4,2,1,0,0,1,3,1,4,0,0,0.143,,,,,,,
bb_5131345f795f,Aidan,Medeiros,6,0,5,0,0,0,0,0,0,0,0,4,0,0,0.0,,,,,,,
bb_e8487c7a1568,Christopher,Naronis,14,8,0,0,0,0,0,0,0,0,0,0,0,1,0.0,47.0,8.81,3,5,0,39,
bb_ec444f8cc049,Severino,Napolitano Jr.,,,,,,,,,,,,,,,,34.0,3.18,1,3,0,33,
bb_96a2b803c5fb,Noah,Kirwin,,,,,,,,,,,,,,,,37.0,4.38,0,1,1,40,
bb_a1c5ac45ec9c,Johnny,Dezago,,,,,,,,,,,,,,,,33.1,6.48,3,2,0,39,
bb_9163bd2bfdab,Peter,Nenadich III,,,,,,,,,,,,,,,,31.0,7.26,0,4,2,17,
bb_532bc9612c3a,Robert,Nunez,,,,,,,,,,,,,,,,12.2,7.82,1,1,0,10,
bb_8ae2412d0007,Matt,Rosenberg,,,,,,,,,,,,,,,,27.1,8.23,0,1,0,22,
bb_e699ec6203f1,Reynaldo,Angeles,,,,,,,,,,,,,,,,5.0,9.0,0,0,0,1,
bb_b3f83a001055,Dominick,Persichilli,,,,,,,,,,,,,,,,9.1,13.5,0,2,0,8,
bb_a019c30463b7,Finley,Holmes,47,47,178,33,59,9,3,1,27,77,12,33,19,21,0.331,,,,,,,
bb_245743fb9f82,Jake,McNamara,42,42,175,26,57,5,0,1,11,65,8,17,17,21,0.326,1.1,0.0,0,0,0,1,
bb_fd2a0968b083,Patrick,Rakes,48,48,155,18,39,7,0,2,19,52,31,42,3,4,0.252,,,,,,,
bb_edd515ebe1f6,Trey,Miranda,42,42,161,18,38,8,1,1,8,51,16,38,11,12,0.236,,,,,,,
bb_fa359915f149,Brandon,Castellon,21,17,67,9,25,7,0,0,11,32,5,19,0,0,0.373,,,,,,,
bb_e1dbfe06ef18,Andrew,Fernandez,14,8,26,6,8,1,0,1,5,12,5,5,2,2,0.308,4.0,6.75,0,1,0,2,
bb_df2977c6c16d,Carter,Parent,35,25,101,16,30,1,1,2,16,39,7,25,11,11,0.297,,,,,,,
bb_9e21fdcfd834,Alex,Jacobs,12,9,27,2,8,1,0,0,2,9,2,7,0,1,0.296,,,,,,,
bb_5fa567c71f2c,Ian,Pennington,34,34,119,12,30,4,1,4,29,48,9,29,3,4,0.252,,,,,,,
bb_de5faf625e5a,Kody,Kelly,27,26,89,11,21,3,0,2,10,30,6,27,0,0,0.236,,,,,,,
bb_28af98b6e7c5,Steven,Serna,14,12,48,5,11,2,0,1,4,16,6,21,1,1,0.229,,,,,,,
bb_afa3e09ec209,Santi,Scheele,29,24,92,12,20,6,0,2,17,32,7,24,0,1,0.217,1.0,0.0,0,0,0,0,
bb_612efb7bf6bb,Giancarlo,Chantres,31,27,85,5,18,3,0,0,6,21,11,21,0,0,0.212,,,,,,,
bb_7664b288bf4c,Raymond,Hawkins,11,1,15,3,3,1,0,0,3,4,0,7,0,0,0.2,,,,,,,
bb_419dc396d7ca,Michael,Schettino,19,18,56,3,11,1,0,0,1,12,3,28,0,0,0.196,,,,,,,
bb_8beeae9c3926,Aaron,Vetter,29,22,84,10,16,2,1,0,5,20,3,25,2,3,0.19,,,,,,,
bb_1e97be501ec0,Aidan,Pierre,29,20,85,13,16,2,0,2,4,24,7,26,5,6,0.188,,,,,,,
bb_58af5fc7c2ef,Louis,Paolillo,13,8,36,2,6,0,0,0,2,6,4,10,0,0,0.167,,,,,,,
bb_76a1a10af88e,Isaiah,Malek,13,6,27,2,4,0,0,0,1,4,2,14,0,0,0.148,,,,,,,
bb_d3495de4b398,Sean,Lehnhoff,7,2,10,1,1,0,0,0,1,1,0,1,0,0,0.1,,,,,,,
bb_708af6f4e9af,Adrian,Diaz,7,2,13,2,1,1,0,0,0,2,0,8,0,0,0.077,,,,,,,
bb_3940d7e01136,Dalton,Balma,10,1,13,1,1,0,0,0,0,1,2,5,0,0,0.077,,,,,,,
bb_6faecbd5c9c3,Elijah,Budiac,,,,,,,,,,,,,,,,75.1,5.38,4,8,0,35,
bb_cfa00d93a3e5,Will,Joens,,,,,,,,,,,,,,,,1.0,0.0,0,0,0,1,
bb_5c418784c84f,Dane,Hall,,,,,,,,,,,,,,,,3.2,2.45,0,1,0,4,
bb_009c87b881a8,Jack,Mischke,,,,,,,,,,,,,,,,23.0,4.3,1,1,3,25,
bb_b1346ad51bc3,Derek,Langfelder,,,,,,,,,,,,,,,,17.0,4.76,0,3,0,16,
bb_647a8f810c94,Nolan,Smoot,,,,,,,,,,,,,,,,44.1,5.48,2,4,0,23,
bb_ae4efb685deb,Jared,Murray,,,,,,,,,,,,,,,,35.0,5.66,1,6,3,46,
bb_4530fc0f55b3,A.J.,Prendergast,,,,,,,,,,,,,,,,37.1,5.79,1,3,0,29,
bb_301a54d8c72f,Nolan,Larson,,,,,,,,,,,,,,,,31.0,6.1,0,4,0,26,
bb_60e5f57bb9d3,Gavin,Ingram,,,,,,,,,,,,,,,,26.2,7.76,1,2,0,15,
bb_ca19f22d03fe,Lucas,Chantres,,,,,,,,,,,,,,,,22.1,8.46,1,1,0,31,
bb_6692607ad10f,Aidan,McKee,,,,,,,,,,,,,,,,28.0,8.68,0,2,0,18,
bb_7976af267455,Christian,Alonso,,,,,,,,,,,,,,,,24.2,8.76,0,0,0,15,
bb_6e711568e7eb,Jamie,McMahon,,,,,,,,,,,,,,,,11.2,12.34,0,0,0,5,
bb_e5c5ecadef21,Zachary,Orloff,,,,,,,,,,,,,,,,17.1,14.02,0,0,0,16,
bb_ebf41aee04c1,Chip,Hoornstra,,,,,,,,,,,,,,,,11.1,16.68,0,1,1,13,
bb_d0e7a6fa341a,Ethan,Byrd,,,,,,,,,,,,,,,,7.2,17.61,0,0,0,5,
bb_bf7e1aa6a194,Dagen,Brewer,56,56,197,87,87,24,1,26,107,191,58,32,1,1,0.442,,,,,,,
bb_3f3aa0d57c03,Eric,Bacon,56,56,235,87,95,17,5,9,74,149,41,30,20,23,0.404,,,,,,,
bb_c600f3c4f24f,Cooper,Wesslund,49,46,178,60,71,12,4,6,61,109,30,32,10,12,0.399,,,,,,,
bb_7ba749ad0616,Isaac,Webb,53,53,206,66,78,18,5,12,81,142,33,26,41,45,0.379,,,,,,,
bb_8257fc8aa57f,Grant,Nottlemann,54,54,189,58,71,13,2,5,55,103,54,20,15,16,0.376,,,,,,,
bb_66c5be274f1d,Landon,Bruce,46,39,146,46,52,7,1,4,34,73,26,33,4,6,0.356,,,,,,,
bb_4dab0dea984b,Landin,Midgett,45,41,143,33,45,12,1,6,46,77,19,19,5,5,0.315,,,,,,,
bb_cbe26a169bbf,Jadyn,McNealy,49,49,188,67,59,3,1,0,32,64,39,18,48,54,0.314,,,,,,,
bb_1335d093a1cd,Kobey,Allison,3,0,4,3,2,1,0,0,0,3,0,2,0,0,0.5,,,,,,,
bb_282dce78ac9c,Brett,Sarwinski,21,0,17,13,8,2,0,1,8,13,4,3,1,1,0.471,,,,,,,
bb_fa34509e624c,Cole,Carter,18,8,30,14,10,0,0,2,10,16,7,7,1,1,0.333,,,,,,,
bb_b12602cbd50e,James,Dagenhart,5,0,6,1,2,0,0,0,1,2,1,1,0,0,0.333,,,,,,,
bb_43cf54130e65,Andrew,Branson,39,33,118,32,39,4,0,7,36,64,17,22,7,8,0.331,,,,,,,
bb_89083d65d225,Seth,Dandridge,33,20,81,24,25,3,2,2,16,38,18,14,3,4,0.309,,,,,,,
bb_ac5ee7e85f52,Jaron,Cotton,26,18,71,23,19,5,0,3,16,33,13,27,1,2,0.268,,,,,,,
bb_e396c1a19e4e,Cooper,Harris,26,21,61,20,15,3,0,3,14,27,14,22,1,1,0.246,,,,,,,
bb_913ce9ceccf2,Kam,Koester,22,8,46,8,11,4,0,0,7,15,2,7,0,0,0.239,,,,,,,
bb_7dadd173a7db,Brady,Patterson,13,2,19,9,4,0,0,1,5,7,4,10,0,0,0.211,,,,,,,
bb_63f2e95d4ae1,Zach,Voss,,,,,,,,,,,,,,,,76.2,3.52,12,2,0,55,
bb_6509116a1cc8,Bradyn,McClure,,,,,,,,,,,,,,,,64.1,3.64,6,0,4,61,
bb_4c5fff176400,Ryker,Curry,,,,,,,,,,,,,,,,5.0,0.0,0,0,0,1,
bb_0b1706c8edad,Lucas,Vanlanduit,,,,,,,,,,,,,,,,1.2,0.0,0,0,0,1,
bb_1049cf6b33c0,Ricardo,Hernandez,,,,,,,,,,,,,,,,15.0,3.6,1,0,0,16,
bb_afa28eb00099,Porter,Starnes,,,,,,,,,,,,,,,,10.0,3.6,1,0,0,6,
bb_bf022aa7b7d9,Ethan,Froud,,,,,,,,,,,,,,,,14.0,3.86,1,0,1,13,
bb_d3e2468bde29,Jaxson,Cahoy,,,,,,,,,,,,,,,,2.1,3.86,0,0,0,2,
bb_a66b8ae94436,Cason,Long,,,,,,,,,,,,,,,,36.1,3.96,3,0,1,44,
bb_49b6bf145f21,Brady,Stuewe,,,,,,,,,,,,,,,,6.2,4.05,2,0,0,8,
bb_8a79288a078b,Cooper,Crouch,,,,,,,,,,,,,,,,18.1,4.42,0,2,4,12,
bb_9b534bac016b,Bradley,Neill,,,,,,,,,,,,,,,,27.0,4.67,1,0,0,24,
bb_29b92fcc9dc6,Ryan,Leiker,,,,,,,,,,,,,,,,13.0,4.85,1,0,0,11,
bb_110fb931bcd0,Ty,Blecha,,,,,,,,,,,,,,,,51.0,5.47,4,3,0,37,
bb_c9d0e74d7b42,Preston,Giltner,,,,,,,,,,,,,,,,51.1,5.96,5,2,0,31,
bb_e7165b93c979,Jackson,Murry,,,,,,,,,,,,,,,,22.1,6.04,2,1,0,18,
bb_245987ab6487,Elijah,Seitz,,,,,,,,,,,,,,,,24.0,6.38,4,1,0,21,
bb_6fbcb678fed6,Aidan,Sowers,,,,,,,,,,,,,,,,1.0,9.0,0,0,0,0,
bb_ea27a5c89cce,Cross,Dowd,,,,,,,,,,,,,,,,15.2,9.77,2,0,0,11,
bb_4036647d85fe,Andrew,Hartman,49,48,173,38,60,16,5,2,57,92,25,31,2,3,0.347,,,,,,,
bb_dcaad4d37ea7,Manny,Contreras,48,45,165,40,56,17,1,7,45,96,24,34,2,2,0.339,,,,,,,
bb_2f26bde273a3,Hunter,Keller,51,49,168,36,55,11,0,1,34,69,23,16,3,4,0.327,,,,,,,
bb_fbf43f0a2481,Evan,Cornwell,43,43,149,35,45,5,4,0,32,58,18,24,5,6,0.302,,,,,,,
bb_e1b4ab9e914e,Gill,Dolan,47,45,155,44,46,4,0,2,23,56,41,45,15,18,0.297,,,,,,,
bb_6326ac120325,Joey,Cohen,44,37,135,38,40,9,0,0,21,49,27,36,11,13,0.296,,,,,,,
bb_218417db534c,Will,Bethea,3,0,3,1,2,0,0,0,0,2,0,1,0,0,0.667,,,,,,,
bb_9a7c341f7dae,Alberto,Cantalini,7,1,7,2,3,1,0,0,1,4,0,2,0,0,0.429,,,,,,,
bb_c32220dcc955,Jayren,Foster,18,17,61,11,18,7,0,0,11,25,7,27,1,2,0.295,,,,,,,
bb_861b04c83e89,Kevan,Diaz,34,34,115,28,33,10,1,0,22,45,16,20,14,16,0.287,,,,,,,
bb_29a926bfce8a,Jesse,Alfalla,35,32,115,24,33,2,0,0,19,35,27,29,7,8,0.287,,,,,,,
bb_b7811ad6814c,Andrew,Rhymestine,25,23,78,15,22,5,0,1,10,30,11,18,1,3,0.282,,,,,,,
bb_138364b03521,Max,DeFrancesco,33,26,102,25,28,4,0,3,17,41,16,26,1,1,0.275,,,,,,,
bb_dd48de479bac,Rene,Vega III,38,25,68,19,18,6,1,0,21,26,28,12,5,6,0.265,,,,,,,
bb_a167230fcbfe,Ryan,Davie,25,14,64,7,16,3,0,0,10,19,6,10,0,2,0.25,,,,,,,
bb_c8477cc7f352,Evan,Urglavitch,19,16,60,5,14,2,0,1,13,19,3,22,0,0,0.233,,,,,,,
bb_52aa05ded031,Chris,Gantaifis,13,1,12,2,2,0,0,0,1,2,0,7,0,0,0.167,,,,,,,
bb_e116fb43bf2d,Maico,Cardona,13,3,14,1,1,0,0,0,0,1,0,7,0,0,0.071,,,,,,,
bb_0b182101d9c6,Sebastian,Velasquez,,,,,,,,,,,,,,,,53.2,4.53,4,2,0,46,
bb_fc2f3ea24a5f,Justin,Hascup,,,,,,,,,,,,,,,,57.1,5.49,3,5,0,35,
bb_31a662b367b2,Devon,Schmitt,,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,
bb_ce4f284f7b19,Andrew,Hardin,,,,,,,,,,,,,,,,17.2,4.08,0,1,6,16,
bb_4a5ecf70f303,Logan,Pulitano,,,,,,,,,,,,,,,,39.0,4.38,4,2,0,35,
bb_c3f61bf9f937,Jacob,Schrage,,,,,,,,,,,,,,,,43.1,6.44,5,1,1,38,
bb_5ae32e2bd1ec,Justin,Portes,,,,,,,,,,,,,,,,17.2,7.64,0,3,0,15,
bb_49adf6f0ad91,Zion,Fraser,,,,,,,,,,,,,,,,36.1,7.68,2,4,0,23,
bb_89dd5150729e,Dalton,Wright,,,,,,,,,,,,,,,,13.2,7.9,1,1,0,7,
bb_53e2057445f0,Harby,Valera,,,,,,,,,,,,,,,,39.1,8.47,2,4,1,19,
bb_62be09578ddf,Hector,Cuevas,,,,,,,,,,,,,,,,31.2,8.81,3,2,0,33,
bb_7a521bd59440,Eddie,Torres,,,,,,,,,,,,,,,,20.1,9.3,0,0,1,12,
bb_0d60e3d2a41c,Gavin,Diegnan,,,,,,,,,,,,,,,,9.1,12.54,1,0,0,9,
bb_60a004c64b1c,Michael,Fletcher Jr.,,,,,,,,,,,,,,,,1.1,13.5,0,0,0,1,
bb_9e65e3d7c8db,JJ,Roberts,,,,,,,,,,,,,,,,18.0,13.5,0,1,0,11,
bb_308006ae113d,Kyle,Connolly,,,,,,,,,,,,,,,,4.2,13.5,0,0,0,1,
bb_49f21eb40f46,CJ,Pierce,,,,,,,,,,,,,,,,0.1,27.0,0,0,0,0,
bb_94d39e303994,Andres,Contreras,54,53,203,51,76,11,1,6,54,107,36,23,3,6,0.374,,,,,,,
bb_8f4311f30e9b,Luis,Fuentes,51,48,149,44,55,8,1,2,33,71,26,25,4,9,0.369,,,,,,,
bb_ef9123278870,Nathan,Gutierrez,52,51,186,52,68,6,3,10,45,110,32,27,22,25,0.366,,,,,,,
bb_5a98c2879522,Andrew,Ramirez,55,55,217,55,70,13,1,7,56,106,41,35,1,4,0.323,,,,,,,
bb_cbbbd5d5bfaf,Sammy,Harris,53,53,218,40,66,16,0,5,51,97,28,25,2,5,0.303,,,,,,,
bb_1ed51171f3c6,Jake,Mitchell,52,52,187,47,56,11,0,8,44,91,40,35,13,18,0.299,,,,,,,
bb_e27432211e70,Kade,Goeke,53,49,187,59,55,6,1,0,25,63,46,34,6,13,0.294,,,,,,,
bb_064c3c13a52e,Tyler,Nelson,18,17,59,20,23,5,0,2,16,34,9,13,3,4,0.39,,,,,,,
bb_59c414969a48,Zak,Nelson,40,39,129,34,41,7,3,2,30,60,26,18,8,11,0.318,,,,,,,
bb_6b1a4331240c,Trevor,Spainhoward,37,34,132,29,38,6,0,5,30,59,9,23,0,0,0.288,,,,,,,
bb_35fd7f888087,Blake,Conrad,27,24,73,20,21,9,0,3,20,39,15,12,2,3,0.288,,,,,,,
bb_2136ad73d0f9,Gavin,Gamino,26,16,74,10,17,1,0,1,14,21,6,11,2,2,0.23,,,,,,,
bb_2bed4a26f617,Jordan,Tucker,18,4,17,10,2,0,0,1,4,5,4,6,4,4,0.118,,,,,,,
bb_299dac267816,Damon,Anderson-Wolf,,,,,,,,,,,,,,,,70.1,3.33,10,0,0,40,
bb_036574fd4bdb,Zach,Horwith,,,,,,,,,,,,,,,,76.2,4.34,5,3,0,44,
bb_8722126ef02b,Spencer,Hatch,,,,,,,,,,,,,,,,59.1,4.7,4,3,0,66,
bb_d258b912ae85,Dillon,Dibrell,,,,,,,,,,,,,,,,71.1,4.92,8,5,0,64,
bb_6ebcfa46acad,Cannon,Restine,,,,,,,,,,,,,,,,3.1,0.0,0,0,0,1,
bb_16de868c1b25,Ricardo,Landeros,,,,,,,,,,,,,,,,34.0,3.44,0,1,5,28,
bb_165d68102403,Michael,Klein,,,,,,,,,,,,,,,,35.1,3.82,3,2,4,27,
bb_40a064f018a6,Mason,Trotter,,,,,,,,,,,,,,,,34.1,4.46,5,0,3,25,
bb_7a227977320f,Elijah,Knowlton,,,,,,,,,,,,,,,,26.0,4.5,1,0,0,21,
bb_d0d92333a9e9,Dylan,Weddle,,,,,,,,,,,,,,,,15.2,6.89,1,1,0,9,
bb_d8c245c5a553,Cole,Abbott,,,,,,,,,,,,,,,,32.0,7.03,2,0,0,24,
bb_49aea30c3794,Christian,Estep,,,,,,,,,,,,,,,,10.1,8.71,1,0,0,10,
bb_c92bbb9fef72,Karson,Reffner,42,41,133,15,47,10,1,4,27,71,4,21,0,0,0.353,,,,,,,
bb_56f474d60c93,Alex,Ebeling,49,49,159,38,53,8,0,0,16,61,26,16,3,4,0.333,,,,,,,
bb_9b26a0ba25c6,Lucas,Muffie,41,40,120,23,39,5,0,6,28,62,11,29,1,3,0.325,,,,,,,
bb_4e30cf8fe6b4,Calvin,Iseminger,48,46,134,18,34,11,0,2,21,51,29,32,1,1,0.254,,,,,,,
bb_a4c3db48bd57,Brody,Roberts,46,45,130,24,33,9,2,0,9,46,15,18,4,4,0.254,,,,,,,
bb_de291def2a69,Tyler,Danko,41,39,113,16,22,9,3,2,15,43,13,45,5,6,0.195,,,,,,,
bb_3c309021cdf4,Stephen,Rodgers,4,0,1,2,1,0,0,0,0,1,0,0,0,0,1.0,,,,,,,
bb_d27f525a8203,Tate,Minich,33,25,79,10,20,4,1,2,12,32,8,23,0,1,0.253,,,,,,,
bb_47ff4c335e81,Jacob,Cramer,31,30,80,15,20,3,0,2,8,29,19,30,4,5,0.25,,,,,,,
bb_4db4daddbfa1,Jared,Dowey,30,28,47,10,11,1,1,0,10,14,8,9,2,3,0.234,60.0,4.35,4,6,0,53,
bb_6004ad009b70,Wesley,Conville,13,10,31,2,7,0,0,0,0,7,2,13,0,0,0.226,,,,,,,
bb_ed7b87a5ef07,Zac,LeGars,31,24,77,13,17,4,2,1,12,28,9,31,3,4,0.221,,,,,,,
bb_bc29e8bd41a3,Aaron,Smearman,34,22,68,11,14,1,0,1,10,18,4,28,2,3,0.206,,,,,,,
bb_53a08257876d,Jandel,Maldonado,10,4,17,2,3,0,0,0,2,3,1,6,0,0,0.176,,,,,,,
bb_5218ef46cb5e,Nathan,Helms,21,13,39,2,6,0,0,0,3,6,3,12,0,0,0.154,,,,,,,
bb_8fcd8c7cb149,Jean,Pierre Noury,13,8,22,1,3,0,0,1,2,6,3,12,0,1,0.136,,,,,,,
bb_b54e180a02d4,Crusen,Stover,23,13,32,1,4,0,0,0,3,4,9,13,0,0,0.125,3.0,15.0,0,0,0,2,
bb_cdbc4e36941a,Logan,Ferguson,7,3,13,2,0,0,0,0,0,0,3,2,0,1,0.0,,,,,,,
bb_9f70ee1cf7d3,Talan,Kammermeier,9,0,4,1,0,0,0,0,0,0,0,4,0,0,0.0,,,,,,,
bb_43486f2716b5,Sebastian,Ramos Rivera,4,0,3,0,0,0,0,0,0,0,1,1,0,0,0.0,,,,,,,
bb_7602102b2ac9,Riley,Roskopf,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,8.2,5.19,2,1,0,4,
bb_9faf598ca77a,Cade,Lawrence,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,,,,,,,
bb_fef94ea376b3,Alex,Neidig,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,,,,,,,
bb_6daadfc5ffb7,Brian,Pirone,,,,,,,,,,,,,,,,54.0,6.33,3,4,0,73,
bb_bda2c54d9096,Lucas,Peterson,,,,,,,,,,,,,,,,4.2,3.86,0,0,0,5,
bb_d1fba4f2df43,Roman,Donis,,,,,,,,,,,,,,,,21.2,4.57,1,2,1,24,
bb_fa8cd549cb27,Zyler,Freedman,,,,,,,,,,,,,,,,5.1,5.06,0,0,0,2,
bb_34f96d24bbb5,Baron,Dionis,,,,,,,,,,,,,,,,18.0,5.5,1,0,2,16,
bb_e713c268eede,Seth,Coleman,,,,,,,,,,,,,,,,6.1,7.11,0,0,0,5,
bb_6fa14866dc01,Jimmy,Kunst,,,,,,,,,,,,,,,,38.1,7.28,4,4,1,28,
bb_898d475d1f3b,Aiden,Coleman,,,,,,,,,,,,,,,,44.0,7.36,1,6,0,31,
bb_f40dfdac57b4,Mason,Pfeil,,,,,,,,,,,,,,,,8.0,7.88,0,0,0,6,
bb_cd9b4fa7d010,Ben,Tomb,,,,,,,,,,,,,,,,32.1,9.46,1,4,0,29,
bb_0fb69e94e3c8,Jacob,McCoy,,,,,,,,,,,,,,,,8.1,9.72,1,0,0,3,
bb_e9f87b2412b6,Vinny,Chirdon,,,,,,,,,,,,,,,,9.0,12.0,0,1,2,9,
bb_c8968f259d28,Adam,Radkowski,,,,,,,,,,,,,,,,8.2,12.46,0,0,0,6,
bb_912b3cb36cda,Ethan,Porreca,,,,,,,,,,,,,,,,7.1,13.5,0,3,0,6,
bb_fcbd1fd57f70,Cole,Sansom,,,,,,,,,,,,,,,,3.2,19.64,0,0,0,4,
bb_fbe8c5d3cef1,Ty,Decker,,,,,,,,,,,,,,,,1.0,63.0,0,1,0,3,
bb_74e7b4b8c2b0,Linus,Fleek,41,33,124,40,54,12,1,2,34,74,23,16,3,4,0.435,,,,,,,
bb_f40ad274ead6,Ethan,Wood,51,50,185,65,79,11,0,15,65,135,31,29,3,3,0.427,,,,,,,
bb_8640ce3597e7,Jack,Moulin,51,50,200,48,77,20,2,8,54,125,20,31,6,10,0.385,,,,,,,
bb_914d45bd3e68,Bobo,Iandoli,48,43,160,53,59,12,1,4,37,85,18,18,4,7,0.369,,,,,,,
bb_d3fb4b519ddd,Ayden,Harrison,51,51,193,57,65,9,3,11,52,113,23,29,6,9,0.337,,,,,,,
bb_2cdc8c8afe4a,George,Smith,49,47,160,32,50,11,1,4,37,75,14,37,0,1,0.313,,,,,,,
