athlete_id,first_name,last_name,gp,gs,ab,r,h,doubles,triples,hr,rbi,tb,bb,so,sb,sb_att,avg,ip,era,w,l,sv,k,app
sb_b1f5b32985d2,Pepper,Maranto,10,0,7,0,3,0,0,0,1,3,0,0,0,0,0.429,12.1,3.41,0,0,0,6,
sb_eb08aac01925,Ruby,Hite,26,1,7,7,3,0,1,0,2,5,0,2,2,3,0.429,,,,,,,
sb_5df4d82c3701,Anna,Smith,25,17,44,4,12,1,1,0,1,15,5,2,0,0,0.273,2.1,30.0,0,1,0,0,
sb_30967098ab29,Ciara,Nauful,29,21,38,4,9,0,0,0,6,9,1,7,4,4,0.237,,,,,,,
sb_aa6d7da7a8b7,Sydney,Gibson,18,9,32,2,7,1,0,0,1,8,0,6,0,0,0.219,,,,,,,
sb_64290c3ce42f,Emily,Cottingham,30,11,23,10,5,0,0,0,3,5,2,3,6,6,0.217,,,,,,,
sb_6e9e922abe03,Lexie,Aiman,23,1,5,11,1,0,0,0,0,1,1,3,0,0,0.2,,,,,,,
sb_f4e5e789cb5d,Emma,Staton,32,26,23,5,4,0,0,0,1,4,3,1,0,0,0.174,,,,,,,
sb_cb5a98d505e5,Leila,Atienza,17,8,27,3,4,0,0,0,2,4,2,1,1,1,0.148,,,,,,,
sb_a9cea639b2f7,Alyssa,O'Quinn,15,4,7,0,0,0,0,0,0,0,0,5,0,0,0.0,35.0,7.8,0,3,0,13,
sb_e5f4e850d3c1,Avery,Martin,45,45,131,19,43,8,2,5,23,70,9,8,2,3,0.328,,,,,,,
sb_9eefa17317ce,Claire,Pollack,47,47,144,28,45,4,1,2,13,57,11,9,3,6,0.313,,,,,,,
sb_183dedfba9ae,Julia,Maniscalco,44,42,116,14,33,17,0,4,17,62,18,30,0,0,0.284,,,,,,,
sb_8eb736c43b69,Rachel,Wallace,46,43,123,19,34,7,0,4,25,53,13,23,5,7,0.276,,,,,,,
sb_eee83a28a27f,Sarah,Olenick,40,38,92,18,23,1,0,1,14,27,21,11,3,4,0.25,,,,,,,
sb_f684583a3a6f,Chloe,Grimmer,46,43,108,16,25,2,0,3,11,36,11,33,9,11,0.231,,,,,,,
sb_216a74e4d630,Cadence,Hernandez,39,30,82,8,18,3,0,4,13,33,15,28,0,0,0.22,,,,,,,
sb_3192ca1dd2cd,McKenna,Holm,39,33,92,10,18,3,0,2,9,27,4,21,5,6,0.196,,,,,,,
sb_e6f72bf0f3d6,Haley,Whitefield,13,10,24,5,8,2,0,1,3,13,3,6,0,0,0.333,,,,,,,
sb_aacb5db2b2a6,Audrey,Messer,31,19,50,12,16,2,0,1,11,21,15,19,1,1,0.32,,,,,,,
sb_8c6fac9a9319,Isabella,Quave,8,0,7,2,2,0,0,1,2,5,0,1,0,1,0.286,,,,,,,
sb_49d6f3493581,Blair,Collier,34,17,41,4,11,3,0,0,3,14,3,21,5,10,0.268,,,,,,,
sb_37e5d6501587,Brooke,Bouldin,26,16,50,8,11,4,0,0,7,15,6,12,0,0,0.22,,,,,,,
sb_47bb68063eae,Julia,Guerrero,6,2,5,3,1,0,0,0,2,1,0,1,0,0,0.2,,,,,,,
sb_55be31706ea9,Megan,DeWitt,27,14,41,4,8,0,0,0,1,8,2,11,1,1,0.195,,,,,,,
sb_3c50f748fac9,Sophia,Martinez,28,25,60,4,10,5,0,0,4,15,8,16,0,0,0.167,,,,,,,
sb_caa94b1efaf9,Cameron,Alardin,12,8,24,4,4,0,0,0,3,4,7,1,2,4,0.167,,,,,,,
sb_f404c7b6779b,Angela,Hamilton,15,0,8,3,1,0,0,0,0,1,2,1,0,0,0.125,,,,,,,
sb_1790a557633c,Sydney,Wheeler,21,0,1,7,0,0,0,0,0,0,0,1,0,1,0.0,,,,,,,
sb_b745e3a06033,Megan,Stulc,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,8.0,18.38,1,2,0,8,
sb_e4fc40ac3a15,Josie,Karpinski,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,20.2,11.85,1,3,0,13,
sb_1c33b74e6192,Katie,Hart,,,,,,,,,,,,,,,,70.0,4.0,4,7,1,37,
sb_d9248b044ee7,Mere,Cavazos,,,,,,,,,,,,,,,,92.1,4.09,4,12,0,37,
sb_4725dc22032f,Savannah,Vanderpool,,,,,,,,,,,,,,,,70.1,4.38,3,4,2,65,
sb_342f596b7cfb,Allison,Koch,,,,,,,,,,,,,,,,44.2,8.62,2,5,0,30,
sb_d6da0907ff04,Kenzie,Farrier-Pilon,62,62,196,52,79,22,1,2,23,109,18,7,6,6,0.403,,,,,,,
sb_4051f6504b83,Makayla,Medellin,62,62,192,60,69,13,2,15,62,131,16,22,14,17,0.359,,,,,,,
sb_52207d191bf2,Malachy,Russell-Millen,61,58,130,35,46,14,2,6,35,82,31,16,7,9,0.354,,,,,,,
sb_5c60cc26e615,Ashlee,Annett,59,58,176,19,58,12,2,4,54,86,14,9,2,2,0.33,,,,,,,
sb_c49acd72509c,Matti,Severns,61,61,185,52,58,2,0,1,17,63,18,12,32,38,0.314,,,,,,,
sb_02047c4a980c,Sydney,Peterson,59,59,144,21,35,8,2,3,24,56,23,15,2,3,0.243,,,,,,,
sb_e46fd76d1e33,Stevie,Robison,52,39,88,19,21,3,0,0,8,24,8,9,3,6,0.239,,,,,,,
sb_726b0dc85201,Jordyn,Madrigal,51,46,102,7,20,4,1,0,7,26,16,15,0,1,0.196,,,,,,,
sb_e2aa5eace1a1,Kimberly,Westover,15,1,17,1,6,0,1,1,8,11,2,1,0,0,0.353,,,,,,,
sb_305a46139f4c,Victoria,Macias,36,25,78,14,26,3,0,8,22,53,5,19,1,1,0.333,,,,,,,
sb_9287c769200a,Laci,Lopez,16,0,3,7,1,0,0,0,0,1,0,0,2,3,0.333,,,,,,,
sb_e3371098b979,Berkleigh,Tuck,24,15,49,6,14,2,1,1,6,21,0,9,0,0,0.286,,,,,,,
sb_3ef225976667,Bella,Wellbaum,19,3,15,6,4,0,0,0,0,4,0,3,2,2,0.267,,,,,,,
sb_bfa3f766aa6f,Madalyn,Martin,44,31,69,10,17,4,1,2,11,29,9,18,0,0,0.246,,,,,,,
sb_999c53f3eafb,Brooklyn,Bassett,32,17,53,9,13,3,1,4,14,30,3,13,0,0,0.245,,,,,,,
sb_43068c7ee131,Bethany,Millen,23,9,28,6,5,1,0,1,6,9,0,4,0,0,0.179,,,,,,,
sb_400476ecbc6b,Ella,Bakholdin,17,8,20,4,3,3,0,0,6,6,6,8,0,0,0.15,,,,,,,
sb_2040a69f6589,Emily,Darwin,31,11,7,0,1,0,0,0,3,1,2,3,0,0,0.143,,,,,,,
sb_aecafaad4301,Savannah,Gatewood,35,3,7,10,1,1,0,0,2,2,0,0,1,3,0.143,,,,,,,
sb_555aa8855b69,Jasmine,Goins,38,7,18,9,2,0,0,0,0,2,1,4,5,7,0.111,,,,,,,
sb_3afcc178e95d,Maddie,Foster,15,2,18,2,2,2,0,0,0,4,4,3,0,0,0.111,,,,,,,
sb_36b2024af5ef,Kenadie,Katje,5,0,3,1,0,0,0,0,0,0,1,1,0,0,0.0,,,,,,,
sb_6bdc8c3a9041,Annika,Hollingsworth,16,6,2,0,0,0,0,0,0,0,3,0,0,0,0.0,,,,,,,
sb_ba462d073924,Jessica,Ramos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
sb_3272ce798132,Mia,Brown,59,58,142,26,58,17,1,3,43,86,39,10,0,0,0.408,,,,,,,
sb_e532daf6fca9,Alexa,Douthitt,63,63,212,40,84,19,2,8,63,131,13,11,1,3,0.396,,,,,,,
sb_8f65d2fd36f0,Jill,Cockrell,62,62,183,57,66,10,10,2,28,102,44,18,19,25,0.361,,,,,,,
sb_eeee1b107a62,Brittany,Slaten,63,63,191,60,63,8,6,1,30,86,31,25,29,33,0.33,,,,,,,
sb_2e46a38f8e76,Hannah,Temple,49,40,116,17,38,8,0,2,24,52,15,10,1,2,0.328,,,,,,,
sb_ce5a748d7edc,Kylie,Ballentine,63,63,197,32,62,18,0,3,38,89,16,33,1,1,0.315,,,,,,,
sb_0f6628114f43,Baylee,Darby,63,63,150,28,36,6,1,0,12,44,13,17,0,1,0.24,,,,,,,
sb_b385fe64bb10,Kylee,Smith,58,58,151,15,32,9,1,2,19,49,19,27,1,1,0.212,,,,,,,
sb_b4f0905b2313,Kennah,Lacy,12,4,1,0,1,0,0,0,0,1,0,0,0,0,1.0,25.1,6.08,3,1,0,18,
sb_ca5fb2769382,Sydney,Harris,15,6,16,5,6,1,0,1,5,10,3,2,0,0,0.375,,,,,,,
sb_3e4139d94703,Alyssa,Butts,30,0,6,8,2,2,0,0,2,4,1,2,0,0,0.333,,,,,,,
sb_b3465d67212c,Keli,Madden,15,10,28,5,9,4,0,2,7,19,4,6,0,0,0.321,,,,,,,
sb_0c347fceb1e1,Allie,Yeary,41,33,93,13,25,5,0,1,13,33,11,16,0,0,0.269,,,,,,,
sb_def147bab288,McKamey,Bratcher,36,1,14,12,3,0,0,0,2,3,1,3,3,3,0.214,,,,,,,
sb_404f36bad817,Gracie,Ashley,41,30,97,16,19,6,0,0,7,25,1,4,1,1,0.196,,,,,,,
sb_a9f53c3be05f,Abby,Flynt,20,16,46,7,9,2,0,3,7,20,0,13,0,1,0.196,,,,,,,
sb_ff37d8f79d7f,Kennedi,Clark,13,0,11,3,2,0,0,1,2,5,2,3,0,0,0.182,,,,,,,
sb_bd85d371267b,Lydia,West,25,4,13,0,1,0,0,0,1,1,0,4,0,0,0.077,31.1,2.9,3,1,0,18,
sb_6dadffd6305c,Brylie,Waechter,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0.0,19.0,4.79,2,1,0,11,
sb_a3027eea33c3,Megan,Shurtz,,,,,,,,,,,,,,,,151.1,2.87,13,10,0,135,
sb_bc94059d3486,Katie,Bracken,,,,,,,,,,,,,,,,176.2,3.33,18,11,0,220,
sb_583755e226d7,Jennavieve,Goldsworth,55,55,195,66,92,18,5,8,44,144,24,4,39,44,0.472,,,,,,,
sb_928e8da90470,Alyssa,Gutierrez,54,47,157,50,68,3,6,0,28,83,12,7,32,34,0.433,,,,,,,
sb_302348537997,Katie,Steinmetz,49,22,89,14,34,7,1,8,30,67,8,1,0,0,0.382,,,,,,,
sb_b54c3d62937c,Tayler,McCombs,45,42,128,31,48,10,2,4,34,74,15,9,8,10,0.375,,,,,,,
sb_0cd4f35854a0,Halley,Redd,55,55,169,39,62,13,1,3,31,86,12,9,6,7,0.367,,,,,,,
sb_c84eaf33c1aa,Laynee,Case,55,55,168,37,60,12,3,7,38,99,9,8,11,14,0.357,,,,,,,
sb_efd3c6cbbf60,Gianna,Pancost,55,55,181,36,60,10,1,8,51,96,19,12,10,10,0.331,,,,,,,
sb_43265deeedc7,Jacqueline,Berkowitz,47,38,106,25,34,4,0,0,18,38,6,10,9,12,0.321,,,,,,,
sb_a5c2abfad2df,Mackenzie,Scott,55,55,165,38,43,11,0,3,32,63,29,18,12,13,0.261,,,,,,,
sb_3cff0d59351f,Addy,Baxter,33,29,101,17,32,7,4,3,17,56,3,17,5,5,0.317,,,,,,,
sb_59fb4845683d,Mackenzie,Johnson,18,16,42,6,13,3,0,0,7,16,5,5,0,1,0.31,,,,,,,
sb_9ccb5f342065,Genesis,Jaramillo,26,8,27,12,7,1,0,0,6,8,5,6,3,4,0.259,,,,,,,
sb_ea9aa5b92307,Brooke,Bornitz,17,9,30,5,6,1,0,2,6,13,4,2,2,2,0.2,,,,,,,
sb_9f2d2800ab80,Brynna,Frey,2,2,5,0,1,0,0,0,0,1,1,3,0,0,0.2,,,,,,,
sb_2134278f1a0c,Jamie,Sawyer,6,0,5,2,1,0,0,0,0,1,2,2,0,0,0.2,,,,,,,
sb_f04b07b0609e,Allie,Horsford,7,7,16,4,3,1,0,0,3,4,4,2,0,0,0.188,,,,,,,
sb_634e37888f00,Autumn,Kunze,,,,,,,,,,,,,,,,138.0,2.79,14,5,4,98,
sb_01bcefbb7bcd,Kailey,Bond,,,,,,,,,,,,,,,,88.1,4.68,9,8,2,57,
sb_1ee454a96dc2,Janessa,Giugliano,,,,,,,,,,,,,,,,61.2,7.04,3,3,2,46,
sb_2dbe0959382b,Abby,Hayes,,,,,,,,,,,,,,,,24.2,5.68,2,3,0,5,
sb_4f81440c9e10,Charlee,Hoover,,,,,,,,,,,,,,,,48.1,5.79,5,3,1,52,
sb_e97c263b8d97,Hannah,Hunt,,,,,,,,,,,,,,,,3.2,21.0,0,0,0,2,
sb_585f1dc54583,Frankie,Morris,41,40,121,28,55,25,1,3,28,91,21,12,1,1,0.455,,,,,,,
sb_30ae8790680b,Danielle,Fenlong,42,42,149,26,52,9,2,0,18,65,12,11,6,8,0.349,,,,,,,
sb_96313ed24793,Jorja,Sandilands,40,40,125,28,41,14,2,5,29,74,16,12,0,0,0.328,,,,,,,
sb_0ce2a201dc8f,Mikayla,Hussar,39,28,98,18,32,6,1,1,15,43,10,16,0,1,0.327,0.0,99.0,0,0,0,0,
sb_19946c57058e,Shannon,Howes,42,42,129,23,42,3,5,0,16,55,11,17,19,19,0.326,,,,,,,
sb_193262513fd8,Annie,Jorgenson,42,42,133,19,43,8,1,0,18,53,15,32,1,1,0.323,,,,,,,
sb_06753cd3a5f7,Summer,Clark,33,30,92,16,29,3,0,2,20,38,7,5,2,2,0.315,154.1,2.4,16,8,0,121,
sb_38a4d296f5d3,Isabella,Mancino,40,40,115,22,32,5,4,0,19,45,12,17,2,2,0.278,,,,,,,
sb_532c4a307d20,Gabby,Moreno,37,34,86,14,22,7,0,1,15,32,18,13,0,0,0.256,,,,,,,
sb_d9c864190cb7,Sophia,Arno,42,42,78,7,10,1,0,0,11,11,7,11,0,0,0.128,,,,,,,
sb_e64f600d419b,Hailee,Jenkins,23,7,16,1,5,2,0,0,4,7,5,3,0,0,0.313,27.0,5.7,1,5,0,18,
sb_a46ed7b47437,Leah,Batterson,17,9,24,6,7,0,1,0,3,9,2,2,0,0,0.292,,,,,,,
sb_840cb5b9ef88,Taylor,Stronciski,15,0,0,6,0,0,0,0,0,0,0,0,3,5,0.0,,,,,,,
sb_a2bc92c58bcb,Kendal,Lehnen,,,,,,,,,,,,,,,,86.1,5.68,5,6,0,41,
sb_642492de4ab6,Hadley,Donnelly,,,,,,,,,,,,,,,,9.0,10.89,0,1,0,5,
sb_2c5835bdba49,Hannah,Green,49,49,174,50,78,7,3,0,16,91,9,27,30,33,0.448,,,,,,,
sb_7e0837773b1a,Peyton,Shepard,49,49,159,36,60,3,2,0,21,67,14,9,37,41,0.377,,,,,,,
sb_e36f27d32f71,Lilly,Mohr,49,49,141,27,48,7,0,12,29,91,22,24,1,2,0.34,,,,,,,
sb_fb80592a1021,Audrey,Gillespie,49,48,162,19,51,13,0,5,37,79,5,24,4,4,0.315,,,,,,,
sb_954150e87d45,Abbey,Duarte,48,48,141,18,43,9,0,5,45,67,11,19,0,0,0.305,13.2,7.68,2,0,0,2,
sb_12447abab418,Lilliana,Ramirez-Johnson,49,49,143,16,38,7,0,2,22,51,13,5,1,1,0.266,,,,,,,
sb_d0361257578e,Kaydawn,Haag,49,49,104,23,26,4,1,0,7,32,19,31,7,8,0.25,,,,,,,
sb_cfd60a91d360,Kory,Schoenfeld,39,29,54,18,12,1,1,0,5,15,10,11,3,6,0.222,,,,,,,
sb_d7619927a892,Paige,Thexton,39,25,64,13,10,0,0,1,3,13,11,5,4,4,0.156,,,,,,,
sb_165b9120d27d,Ally,Donovan,4,0,4,0,2,0,0,0,0,2,1,0,0,0,0.5,,,,,,,
sb_7c931b583349,Ava,Burgess,36,16,35,18,10,3,0,1,2,16,7,8,12,13,0.286,,,,,,,
sb_61a09cfc42a3,Alexis,Mohr,34,21,65,5,13,1,0,3,15,23,5,9,0,0,0.2,,,,,,,
sb_012a6360cccd,Gracie,Johns,34,9,47,4,8,2,0,1,7,13,4,10,0,0,0.17,,,,,,,
sb_05d0b2ece1a7,Claire,Kirby,24,3,1,1,0,0,0,0,0,0,0,0,0,0,0.0,41.2,6.38,3,3,0,18,
sb_388917b74596,Solana,Carpenter,,,,,,,,,,,,,,,,137.0,4.75,9,13,2,73,
sb_402ff28795d6,Korryn,Johnson,,,,,,,,,,,,,,,,50.1,6.95,3,9,0,25,
sb_49bf6793993c,Myah,Wolfe,,,,,,,,,,,,,,,,38.0,4.05,0,2,2,7,
sb_0abfa1888a87,Mackenzie,Hudson,,,,,,,,,,,,,,,,14.2,9.55,2,2,2,5,
sb_c4f65cb23f2e,Kamaya,Soniea-Harris,,,,,,,,,,,,,,,,14.0,12.5,0,1,1,8,
sb_119402eb00d9,Chipper,Mayorga,50,50,153,14,51,8,0,0,23,59,9,14,6,8,0.333,,,,,,,
sb_13da653b7fe0,Hayeli,Acosta,50,50,142,22,42,5,0,0,11,47,11,14,5,6,0.296,,,,,,,
sb_80855ce26c14,Sydnie,Rios,50,50,137,14,32,2,2,0,6,38,12,25,6,7,0.234,,,,,,,
sb_17c40505c7fd,Myka,Riley,40,31,94,8,21,1,0,0,2,22,12,13,3,6,0.223,,,,,,,
sb_6c64750e973f,Mia,Sanchez,44,30,86,12,19,0,1,0,1,21,2,29,4,4,0.221,,,,,,,
sb_1b24f76d44fe,Tatum,Waller,48,48,133,12,28,1,1,2,21,37,10,26,3,4,0.211,,,,,,,
sb_8ebd456f7b5a,Marisela,Landa,49,49,124,9,25,7,0,3,24,41,12,17,3,8,0.202,,,,,,,
sb_cbd097045e17,Stormy,Daniel,43,36,97,13,19,1,0,2,9,26,11,22,15,17,0.196,,,,,,,
sb_c55889fd4e97,Paige,Scanlin,42,39,96,7,15,2,0,3,13,26,7,42,0,1,0.156,,,,,,,
sb_10771adc254c,Erikha,Ibarra-Subia,28,28,80,18,27,3,0,0,4,30,14,10,11,14,0.338,,,,,,,
sb_5e4505d633c9,Madison,Stewart,28,27,76,7,22,6,0,0,11,28,3,7,1,1,0.289,,,,,,,
sb_c71c8b0dbcec,Audrey,Sierra,19,11,32,2,4,0,0,0,1,4,2,8,0,0,0.125,58.0,4.95,1,4,0,15,
sb_a399987dd85d,Jaycee,Yezak,11,1,13,0,1,0,0,0,0,1,0,3,0,0,0.077,,,,,,,
sb_51fec8c1b3b7,Lola,Weber,5,1,2,0,0,0,0,0,0,0,1,2,0,0,0.0,,,,,,,
sb_6cc65d15d58e,Shyanne,Florence,12,3,2,0,0,0,0,0,0,0,0,2,0,0,0.0,30.0,7.0,1,4,0,17,
sb_f882ace73231,Teagan,Branch,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,,,,,,,
sb_a0c0b3c34c79,Kayleigh,Bowers,13,12,0,1,0,0,0,0,0,0,0,0,0,0,0.0,137.2,3.56,3,20,0,68,
sb_3b23ff7b4a20,Isabela,Cornell,,,,,,,,,,,,,,,,61.1,4.22,2,10,1,27,
sb_53d1255f35e6,Kaylin,Salazar,,,,,,,,,,,,,,,,35.1,7.53,1,4,0,14,
sb_ff32bc19a7da,Lylah,DeArmond,37,35,111,10,44,13,0,0,20,57,3,9,3,3,0.396,,,,,,,
sb_0fa16951883f,Rikka,Ludvigson,38,36,105,20,40,10,0,3,25,59,6,9,1,2,0.381,,,,,,,
sb_9e9ccd95154e,Carlee,Emery,38,37,117,13,38,10,1,3,17,59,8,8,0,0,0.325,,,,,,,
sb_a03efc13b0c3,Jayda,Nelson,38,37,118,19,37,11,0,0,23,48,6,4,0,0,0.314,,,,,,,
sb_f309b199b6a9,Caroline,Fouras,37,35,113,20,31,4,0,0,9,35,9,16,3,4,0.274,,,,,,,
sb_f890d3228d8a,Emma,Smith,29,22,52,13,13,1,1,0,0,16,8,6,5,6,0.25,,,,,,,
sb_7c8929e56ade,Reese,Konczal,30,28,70,8,15,3,0,0,8,18,9,7,1,1,0.214,,,,,,,
sb_7631a4f0fb4b,Addie,Kortman,24,21,61,0,15,2,0,0,2,17,0,11,1,1,0.246,,,,,,,
sb_9f593b60795c,Olivia,Beals,17,7,27,2,6,1,0,0,2,7,0,8,0,0,0.222,,,,,,,
sb_76152a19c20b,Autumn,Sadler,28,26,87,8,19,3,0,0,5,22,4,5,0,0,0.218,,,,,,,
sb_f09cf6307223,Noel,Dahl,8,5,14,1,3,0,0,0,2,3,2,4,0,0,0.214,,,,,,,
sb_fab8a1c6aa10,Brynn,Kerber,31,27,48,9,6,1,0,0,0,7,4,14,3,3,0.125,,,,,,,
sb_08d18913d763,Gabby,Ruchniewicz,13,9,25,1,3,0,0,0,1,3,0,2,0,0,0.12,,,,,,,
sb_029947279120,Katie,Pollock,27,21,29,1,3,0,0,0,2,3,2,1,0,0,0.103,128.0,2.02,8,10,0,84,
sb_b662c8e8ffb2,Kaitlyn,DeNapoli,22,9,15,2,1,0,0,0,0,1,3,5,3,4,0.067,24.2,6.53,1,6,1,6,
sb_7d7442160e5d,Charlotte,Robinson,17,2,7,3,0,0,0,0,0,0,2,3,0,0,0.0,,,,,,,
sb_d6be60e4f6ce,Marissa,Collazo,18,7,3,0,0,0,0,0,0,0,0,0,0,0,0.0,49.1,4.11,2,4,0,15,
sb_c16a91a43eea,Ari,Seibel Guerrero,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
sb_869f9a55c37b,Brynn,Timmer,,,,,,,,,,,,,,,,36.0,4.28,1,4,0,18,
sb_e2dcbf191bee,Whitney,Ruffcorn,,,,,,,,,,,,,,,,10.2,11.81,0,1,0,1,
sb_b4d34eadef61,Khendal,Johnson,52,52,149,33,53,8,2,4,31,77,22,25,4,6,0.356,,,,,,,
sb_9dc982cb09ee,Ava,Johnson,52,51,132,39,47,7,2,9,34,85,31,28,15,19,0.356,,,,,,,
sb_a34a9fc58d7b,Morgan,McMillan,54,54,176,27,61,10,0,1,41,74,11,12,25,30,0.347,,,,,,,
sb_9cbbe6ff40b1,Daphne,Evans,54,54,178,51,60,13,4,7,39,102,22,32,27,28,0.337,,,,,,,
sb_3251496e8972,Sierra,Thomas,54,54,157,43,47,12,0,9,37,86,28,31,7,8,0.299,,,,,,,
sb_469f51e1b5b3,Kendal,Jenkins,54,54,152,37,45,5,2,6,39,72,35,36,9,11,0.296,,,,,,,
sb_0745f797540f,Serena,Timmer,54,54,140,16,36,8,0,5,25,59,21,48,2,2,0.257,,,,,,,
sb_ae4fc9cc25af,Ashley,Mandell,28,2,1,0,1,0,0,0,0,1,0,0,0,0,1.0,58.1,2.52,5,2,1,21,
sb_f0981fd0ae68,Taylor,Dawyduk,33,17,60,13,20,3,0,9,22,50,8,13,2,2,0.333,,,,,,,
sb_59dcf4c51140,Paige,Johnson,40,24,75,14,23,5,1,0,18,30,10,7,4,6,0.307,,,,,,,
sb_339b06973a47,Noelle,Krumrie,16,8,23,8,7,0,0,0,2,7,2,3,3,3,0.304,,,,,,,
sb_279a868c0ef5,Marissa,Tomashek,14,0,7,4,2,0,0,0,0,2,1,1,3,4,0.286,,,,,,,
sb_a491f8a161a2,Taryn,Christopher,12,7,23,4,6,4,0,1,4,13,2,10,0,0,0.261,,,,,,,
sb_95e465261655,Emma,Ambroz,38,30,70,15,17,2,0,0,6,19,8,11,3,3,0.243,,,,,,,
sb_036969c19d02,Taylor,Tschida,19,8,28,3,6,3,0,0,5,9,2,8,0,0,0.214,,,,,,,
sb_f2bc54872917,Lauren,Jenkins,23,19,39,8,5,1,0,0,5,6,11,17,2,2,0.128,,,,,,,
sb_93d577dfe4ce,Taylor,Gallahue,21,0,6,8,0,0,0,0,0,0,0,5,3,4,0.0,,,,,,,
sb_a4322a9c90ed,Emmie,Sylvia-Cochran,29,26,5,0,0,0,0,0,0,0,1,3,1,1,0.0,131.1,4.32,14,8,1,124,
sb_6cceca31861e,Kaylin,Yenter,6,0,2,3,0,0,0,0,0,0,2,0,0,0,0.0,,,,,,,
sb_9e85f5903f50,Maddy,Walsh,13,3,2,0,0,0,0,0,0,0,0,2,0,0,0.0,23.1,5.4,1,0,0,15,
sb_fe75af5443a7,Allyssa,Williams,,,,,,,,,,,,,,,,123.0,4.38,10,14,0,71,
sb_928bbd3e95f4,Paige,Kellogg,45,44,134,20,53,6,1,5,32,76,9,13,2,2,0.396,,,,,,,
sb_29aaf6cfe286,Sara,Van Wickler,52,52,154,44,55,14,10,4,35,101,25,18,16,17,0.357,,,,,,,
sb_da21a0cc0f0c,Sarah,Misner,51,48,125,17,42,13,1,6,28,75,10,22,1,1,0.336,44.1,3.32,7,1,0,23,
sb_f4333312f91d,Raivyn,Millions,46,46,127,20,40,9,0,0,14,49,15,11,3,4,0.315,,,,,,,
sb_c54f85c88cdc,Anna,LaCount,48,47,143,40,44,9,1,4,31,67,20,26,4,4,0.308,,,,,,,
sb_b0ac00015763,Brooke,Hyde,48,47,122,18,31,9,1,2,13,48,4,30,3,3,0.254,,,,,,,
sb_050965ee5bea,Ellington,Anderson,45,38,99,24,21,3,3,3,13,39,21,32,5,7,0.212,,,,,,,
sb_a0dc6e8db018,Isabelle,Anderson,23,20,50,13,18,5,1,3,13,34,17,21,1,1,0.36,,,,,,,
sb_710eb0923442,Taylor,Smith,24,24,76,26,27,5,1,4,16,46,10,5,8,11,0.355,,,,,,,
sb_3bbe37cc9914,McKenna,Varner,8,3,12,0,4,1,0,0,1,5,2,2,0,0,0.333,,,,,,,
sb_0e9546e6ef64,Mallory,Hoogensen,38,38,112,8,37,13,0,1,19,53,13,13,0,0,0.33,,,,,,,
sb_a419b2638339,Lanae,Kimbley,16,2,7,6,2,0,0,1,3,5,2,2,0,4,0.286,,,,,,,
sb_18c33a550234,Micaela,Resler,22,16,46,15,13,3,1,0,7,18,7,7,6,6,0.283,,,,,,,
sb_b5b1478a3ff6,Jorja,Franzwa,32,12,39,14,10,2,0,1,3,15,4,5,9,10,0.256,,,,,,,
sb_a820ca9ddba9,Maizy,Whitlow,36,34,98,11,25,3,0,3,25,37,10,19,1,1,0.255,,,,,,,
sb_6911d81c09e2,Navi,Brinkerhoff,9,5,13,2,3,1,0,0,2,4,2,6,0,0,0.231,,,,,,,
sb_64475a5438f6,Jessie,Henry,28,26,68,9,14,1,2,0,11,19,9,24,1,1,0.206,,,,,,,
sb_9815cc45ac2f,Taylor,Eatherton,17,8,24,7,3,0,0,1,3,6,3,7,2,2,0.125,,,,,,,
sb_2e6dfcaec95b,Mallory,Moos,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,,,,,,,
sb_b8d090f6da46,Katie,Newberry,,,,,,,,,,,,,,,,110.1,1.78,12,5,1,102,
sb_6e7b7d438c0d,Taylor,Kruser,,,,,,,,,,,,,,,,62.2,3.69,2,6,2,20,
sb_2120d0a8fd78,Kierra,Fournier,,,,,,,,,,,,,,,,112.1,4.11,10,9,0,79,
sb_00f529f80ee4,Calley,Olson,,,,,,,,,,,,,,,,28.0,3.5,3,0,0,12,
sb_16eb34650ffc,Addie,Marcus,,,,,,,,,,,,,,,,3.1,12.6,0,1,0,1,
sb_f7026a998f38,Amai,Hanta,45,43,141,43,56,7,4,2,12,77,19,19,24,28,0.397,,,,,,,
sb_7be94a769271,Bella,Dean,50,50,155,32,58,15,0,7,51,94,28,8,2,2,0.374,,,,,,,
sb_01e63b7ee221,Star,Cortez,50,50,162,39,59,4,3,1,22,72,28,20,16,18,0.364,,,,,,,
sb_c8a407bf04ee,Taylinn,Warren,41,39,127,22,42,2,2,0,14,48,8,9,6,7,0.331,,,,,,,
sb_2e38cf26e633,Lileigh,Nieto,50,50,146,33,47,11,0,1,24,61,27,30,10,11,0.322,,,,,,,
sb_f861aa9816e4,Mya,Boos,42,38,115,27,32,6,0,9,36,65,12,28,5,5,0.278,,,,,,,
sb_26ae1d123e48,Zoe,King,47,46,142,14,33,9,0,2,21,48,19,14,1,1,0.232,,,,,,,
