athlete_id,first_name,last_name,gp,gs,minutes,goals,assists,points,shots,sog,gwg,pk_goals,pk_att,yc,rc,gk_ga,gk_gaa,gk_saves,gk_sv_pct,gk_shutouts
soc_7eaa51e5a948,Pablo,Silveira,16,11,1002,0,2,2,14,9,0,0,0,3,0,,,,,
soc_6b8c18809cc5,Evan,Toth,16,14,1039,1,0,2,5,2,0,0,0,1,0,,,,,
soc_54a3f80b9afa,Jack,Ginsberg,13,13,867,0,1,1,7,5,0,0,0,1,0,,,,,
soc_532e26b5ad67,Rei,Ohtsuka,13,13,1027,0,1,1,4,1,0,0,0,2,0,,,,,
soc_0223f226a87b,Quinn,O'Reilly,13,2,396,0,1,1,0,0,0,0,0,1,0,,,,,
soc_648bf24ce8a1,Chuck,Schlichtmann,15,3,499,0,1,1,2,0,0,0,0,3,0,,,,,
soc_07f776bb1558,Ryan,Bhimji,3,2,178,0,0,0,0,0,0,0,0,0,0,6,3.02,12,0.667,0
soc_7885685bc57c,Bronson,Brown,8,2,257,0,0,0,1,1,0,0,0,1,0,,,,,
soc_126f4b550eb9,Sean,Bunders,11,0,121,0,0,0,0,0,0,0,0,0,0,,,,,
soc_8dcbf980a6d8,Seth,Eaton,8,4,449,0,0,0,1,1,0,0,0,0,0,,,,,
soc_193b401914ad,Noud,Geerdink,16,16,1345,0,0,0,3,1,0,0,0,4,0,,,,,
soc_46fa1d2a39d3,Dillon,Grade,10,1,82,0,0,0,0,0,0,0,0,0,0,,,,,
soc_36e23b014bfa,Richard,Hane,2,0,56,0,0,0,0,0,0,0,0,0,0,2,3.2,3,0.6,0
soc_a998cd28aacd,Kale,Hunt,12,0,366,0,0,0,2,1,0,0,0,1,0,,,,,
soc_b2307036ba8e,Nason,Lancina,14,14,1206,0,0,0,0,0,0,0,0,1,0,30,2.24,87,0.744,1
soc_30e4422166cd,Tshepo,Lephoto,3,0,18,0,0,0,0,0,0,0,0,0,0,,,,,
soc_ed5ba1e6400e,Bradley,Macaione,12,1,256,0,0,0,0,0,0,0,0,0,0,,,,,
soc_163ce5031959,Jack,Murdoch,10,3,416,0,0,0,0,0,0,0,0,0,0,,,,,
soc_1dffb932c802,Juan,Navarrette,12,3,304,0,0,0,1,0,0,0,0,1,0,,,,,
soc_803cfd43c81d,David,Patton,4,0,22,0,0,0,0,0,0,0,0,0,0,,,,,
soc_4d0fe20afd51,Elijah,Pile,6,0,150,0,0,0,1,0,0,0,0,2,0,,,,,
soc_f0abb2bb1083,Sebastian,Robinson,5,0,77,0,0,0,0,0,0,0,0,1,0,,,,,
soc_6a5725eaa0ef,Nikita,Studinskyi,15,0,221,0,0,0,1,0,0,0,0,0,0,,,,,
soc_6254d773ebd7,Mateo,Szebrat,14,10,730,0,0,0,5,1,0,0,0,2,0,,,,,
soc_e39c659c0151,Chibuzo,Ugwu,5,0,21,0,0,0,0,0,0,0,0,0,0,,,,,
soc_0ead398d21a4,Salvador,Villalobos,9,0,119,0,0,0,2,2,0,0,0,0,0,,,,,
soc_ee0eda3292b3,Juchan,Yang,11,9,806,0,0,0,0,0,0,0,0,1,0,,,,,
soc_6263152bd7f6,Ross,Vargo,19,10,1138,7,1,15,24,11,1,2,2,3,0,,,,,
soc_0bd34100abd5,Sam,Haynes,20,17,1008,3,1,7,17,7,0,1,1,3,0,,,,,
soc_8a7b9e816797,Tate,Bliss,20,18,1545,2,1,5,12,5,0,0,0,1,0,,,,,
soc_e89c393feeca,Caleb,Ishizaka,15,7,740,1,3,5,12,3,0,0,0,0,0,,,,,
soc_ed4937ce1967,Julian,Lara-Martinez,18,8,958,2,1,5,14,7,0,0,0,1,0,,,,,
soc_2ae6b1992018,Derek,Rowe,18,11,980,2,1,5,7,5,0,0,0,2,0,,,,,
soc_caa2abbcbe02,Oliver,Blanchard,11,5,591,1,1,3,8,3,0,0,0,1,0,,,,,
soc_bae903ddbb0b,Evan,Stafford,19,18,1074,1,1,3,19,9,0,0,0,2,0,,,,,
soc_b21e4826b248,Davidson,Kathman,17,7,755,0,2,2,8,3,0,0,0,1,0,,,,,
soc_e92ab3fa5c4d,Anderson,Kelly,19,17,1528,1,0,2,7,5,0,0,0,5,0,,,,,
soc_a33589e53678,Jaren,Nishikawa,20,11,965,0,1,1,9,5,0,0,0,1,0,,,,,
soc_846d7603fc58,Radule,Bozovic,9,2,190,0,0,0,2,0,0,0,0,1,0,,,,,
soc_6aee5162839e,Aedan,Carroll,20,20,1670,0,0,0,5,3,0,0,0,1,0,,,,,
soc_46cc053ef84f,Matthew,Cole,4,0,29,0,0,0,0,0,0,0,0,0,0,,,,,
soc_0312d3e2508b,Aidan,Crossler,2,1,37,0,0,0,1,1,0,0,0,0,0,,,,,
soc_ff3abbb9bfef,Santi,Freile,6,0,94,0,0,0,0,0,0,0,0,0,0,,,,,
soc_3c8b21fa3c37,Oli,Gaines,1,0,7,0,0,0,0,0,0,0,0,0,0,,,,,
soc_8bafec4a28f2,Reece,Gaines,2,2,123,0,0,0,0,0,0,0,0,2,0,,,,,
soc_4603ede4ff65,Jamis,Gonzalez,10,2,219,0,0,0,3,2,0,0,0,1,0,,,,,
soc_3d931993ee4b,Joe,Hetherington,12,3,410,0,0,0,0,0,0,0,0,3,0,,,,,
soc_6a7fb38e05a3,Ronan,Hodge,6,5,221,0,0,0,1,0,0,0,0,0,0,,,,,
soc_a0d20ac6a00b,Matty,Hourigan,1,1,90,0,0,0,0,0,0,0,0,0,0,1,1.0,7,0.875,0
soc_f0e1463ca60b,Ryan,Hutchison,7,0,60,0,0,0,0,0,0,0,0,0,0,,,,,
soc_e5ade86b2e25,Don,Moss,19,11,1022,0,0,0,8,3,0,0,0,6,0,,,,,
soc_db94dbded95e,Beau,Perez,6,0,116,0,0,0,0,0,0,0,0,0,0,,,,,
soc_cf08161bed9f,Riley,Rama,1,0,6,0,0,0,0,0,0,0,0,0,0,,,,,
soc_2175b2b65f61,Colby,Reese,7,5,469,0,0,0,0,0,0,0,0,0,0,12,2.31,23,0.657,1
soc_443ffe2f4ec8,Nick,Reggiani,15,1,427,0,0,0,4,1,0,0,0,1,0,,,,,
soc_ccbff85b7280,Hayden,Sciera,3,1,108,0,0,0,0,0,0,0,0,0,0,4,3.35,8,0.667,0
soc_aa3bc0dfdbf8,Johann,Singh Sanchez,1,0,18,0,0,0,0,0,0,0,0,0,0,,,,,
soc_8ca717fd6498,Noah,Stanley,2,1,51,0,0,0,0,0,0,0,0,0,0,,,,,
soc_e7e0cd82ca06,Charlie,Strong,14,10,743,0,0,0,2,0,0,0,0,0,0,,,,,
soc_a80a93f6388f,Blake,Tasci,7,7,447,0,0,0,0,0,0,0,0,1,0,,,,,
soc_6e8d1ce7d19b,Jacob,Toves,13,13,1135,0,0,0,0,0,0,0,0,1,0,36,2.86,49,0.576,0
soc_ceff76f6a05f,Ryan,Valdez,8,1,227,0,0,0,1,0,0,0,0,0,0,,,,,
soc_585276182497,Jose,Yanez,14,3,305,0,0,0,2,1,0,0,0,1,0,,,,,
soc_ac8508a527ed,Sean,DeLorenzo,21,0,594,9,2,20,31,16,2,0,0,0,0,,,,,
soc_80f0161cd1b9,Chris,Wiley,21,20,989,7,1,15,24,14,2,1,1,7,0,,,,,
soc_b29771feaa2a,Evan,Pask,23,23,1281,4,6,14,26,12,1,0,0,1,0,,,,,
soc_4fcda6c70e63,William,Casey,22,22,1776,5,3,13,28,18,2,0,0,1,0,,,,,
soc_06eb63b09ed9,Carlos,Andres Romero,18,16,866,4,4,12,19,10,1,0,0,2,0,,,,,
soc_7350d093af45,Chris,Bovo,20,4,514,6,0,12,29,12,0,0,0,2,0,,,,,
soc_32a7ec76df6e,Keaton,Napior,23,23,1642,5,2,12,25,6,3,0,0,2,0,,,,,
soc_e6a0b0ee7c07,Kohlby,Wilson,23,0,696,4,4,12,25,9,1,0,0,0,0,,,,,
soc_ef367599b4bb,Saul,Lopez Coreas,22,10,938,3,4,10,27,16,1,0,0,0,0,,,,,
soc_44e24e1e7cc4,Izaack,Cruz,21,10,805,5,0,10,28,15,3,0,0,3,0,,,,,
soc_029d3b06a5b5,Bruno,Rihl Silva,20,1,566,2,3,7,21,11,1,0,0,1,0,,,,,
soc_77c288bf2fc8,Matthew,Viscuso,23,21,1613,2,3,7,26,11,1,0,0,4,0,,,,,
soc_7b9efb8a8ef0,Benjamin,Velasquez,23,23,1886,2,2,6,14,10,1,2,2,3,0,,,,,
soc_d1b90e333a84,Cristobal,Massanet,19,0,503,2,1,5,10,6,0,0,0,2,0,,,,,
soc_3279793bed46,Fischer,Daniel,20,5,604,1,2,4,10,6,0,0,0,4,0,,,,,
soc_bff6a5373404,Nicholas,Fitzgerald,4,0,41,2,0,4,4,2,0,0,0,0,0,,,,,
soc_4754fa8742e4,Ayden,Cass,2,2,131,1,0,2,6,3,0,1,1,0,0,,,,,
soc_345f56768ffa,Agustin,Paredes,12,0,297,1,0,2,4,1,0,0,0,0,0,,,,,
soc_d38ffde0bb38,Felipe,Rodriguez,21,2,681,0,2,2,20,7,0,0,0,0,0,,,,,
soc_f5345d5c5cb9,Isaac,Torres,23,23,1566,0,2,2,9,4,0,0,0,3,0,,,,,
soc_7d223988a01c,Reid,Rouse,23,23,1858,0,1,1,11,6,0,0,0,0,0,,,,,
soc_7457d8897f32,Audie,Shaver,7,1,114,0,1,1,4,0,0,0,0,0,0,,,,,
soc_f9907ef2054c,Jacson,Shepherd,7,0,137,0,1,1,1,1,0,0,0,0,0,,,,,
soc_ff39d06f266a,Luca,Amato,4,0,60,0,0,0,1,0,0,0,0,0,0,,,,,
soc_aa363c82de5c,Miles,Dixon,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,
soc_1305d9a9b7f9,Stefan,Kapitanov,3,0,48,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1.0,
soc_64364fdabdfa,Matthew,Kopsidas,5,0,86,0,0,0,0,0,0,0,0,1,0,0,0.0,1,1.0,
soc_850582a68fe5,Grayson,Lopez,1,0,7,0,0,0,0,0,0,0,0,0,0,,,,,
soc_ab32cbd3c60c,Maks,Taishoff,4,0,51,0,0,0,0,0,0,0,0,1,0,,,,,
soc_d168b614b2b6,Erik,Vasquez,20,0,574,0,0,0,3,1,0,0,0,0,0,,,,,
soc_966f286d4bcf,Thomas,Viscuso,23,23,1925,0,0,0,0,0,0,0,0,0,0,12,0.56,42,0.778,
soc_03c347bd64a8,Lucca,Torres,20,18,1532,12,8,32,53,26,3,2,2,0,0,,,,,
soc_8747c29716bc,Matheus,Nunes,20,20,1667,10,10,30,63,28,2,1,2,1,0,,,,,
soc_0563ead4daa8,Tiago,Donadon,20,13,1159,7,2,16,31,14,2,0,0,1,0,,,,,
soc_456481dac6d7,Joao,Barros,20,19,1482,6,2,14,32,18,1,0,0,2,0,,,,,
soc_3709b124e867,Ariel,Reyes,17,4,480,2,2,6,3,3,0,0,0,0,0,,,,,
soc_b7188b29d729,Tomas,Biasi,18,16,1355,1,1,3,9,4,0,0,0,2,0,,,,,
soc_9c71887f29e9,Cristian,De La Rosa,19,17,1485,1,1,3,14,4,0,0,0,0,0,,,,,
soc_defd765d378a,Andre,Rodriguez,17,3,579,1,1,3,2,1,0,0,0,2,0,,,,,
soc_8abb77fec87a,Leonardo,Bravo,19,18,1397,0,2,2,9,3,0,0,0,1,0,,,,,
soc_e09abd0925ec,Salvador,Fernandez,20,12,1168,1,0,2,10,6,0,0,0,1,0,,,,,
soc_9e9a5213dbe5,Taylor,Prater,6,2,163,1,0,2,1,1,0,0,0,2,0,,,,,
soc_a2be13c51942,Micah,Rangel,18,17,1094,1,0,2,12,3,0,0,0,3,0,,,,,
soc_e2f31f611e3d,Inaki,Terra,14,4,459,1,0,2,5,3,0,0,0,1,0,,,,,
soc_d94f2348e7dd,Matthew,Turner,12,6,538,1,0,2,2,1,1,0,0,0,0,,,,,
soc_702cbd31f459,Jake,McMurdo,19,9,874,0,1,1,4,0,0,0,0,1,0,,,,,
soc_21614da8a41b,Ezra,Busby,1,0,3,0,0,0,0,0,0,0,0,0,0,,,,,
soc_f7d27a40c259,Samuel,Camacho,2,0,35,0,0,0,0,0,0,0,0,0,0,,,,,
soc_861746f66e74,Murilo,Coelho,5,1,78,0,0,0,0,0,0,0,0,0,0,,,,,
soc_1ed4407b64fd,Emiliano,Cordoba,5,0,161,0,0,0,1,0,0,0,0,0,0,,,,,
soc_1cc904c9a5ee,Harrison,Craig,8,1,184,0,0,0,1,0,0,0,0,1,0,,,,,
soc_c0aa9844ce07,Jacob,Harrod,1,0,9,0,0,0,0,0,0,0,0,0,0,,,,,
soc_c678a8793b76,Thomas,Larios,6,0,93,0,0,0,0,0,0,0,0,0,0,,,,,
soc_59ad7a210dc6,Adryan,Ledezma,3,3,177,0,0,0,0,0,0,0,0,0,0,1,0.51,8,0.889,
soc_4c42fae951e5,Merrick,Luibel,4,1,147,0,0,0,0,0,0,0,0,1,0,,,,,
soc_085b0e0c998d,Piero,Macias,1,0,75,0,0,0,1,1,0,0,0,0,0,,,,,
soc_c3f3c0a00ad9,Roman,Magnanelli,11,7,641,0,0,0,3,0,0,0,0,0,0,,,,,
soc_2d55e4eacf11,Francisco,Polonia,5,2,277,0,0,0,0,0,0,0,0,0,0,6,1.94,10,0.625,
soc_534f8bf79266,Traviss,Ragan,20,9,899,0,0,0,9,4,0,0,0,0,0,,,,,
soc_ef97f259704f,Gabriel,Rangel,15,15,1364,0,0,0,0,0,0,0,0,0,0,18,1.2,47,0.723,
soc_25f7585ca30b,Frederico,Ribeiro,8,0,127,0,0,0,2,1,0,0,0,0,0,,,,,
soc_fbe0dfc769a4,Austin,Williams,1,0,14,0,0,0,0,0,0,0,0,0,0,1,6.32,0,0.0,
soc_8d1c0868259e,Aaron,Mackall,17,16,1336,16,3,35,54,36,3,0,0,0,0,,,,,
soc_4a88046f46c9,Jake,Anargyros,18,17,1479,10,5,25,59,33,2,4,4,0,0,,,,,
soc_d28909cde70f,Whitaker,Root,14,13,820,1,5,7,10,6,0,0,0,3,0,,,,,
soc_2b37b9e6e8a1,Brett,Bartkowicz,15,11,501,1,3,5,13,6,0,1,1,2,0,,,,,
soc_1cb250af1aab,Theo,Bubser,18,7,789,1,1,3,12,4,0,0,0,0,0,,,,,
soc_c0b5ec88b418,Guillaume,Hensgens,14,6,534,1,0,2,4,3,1,0,0,1,0,,,,,
soc_bd44b13560fa,Justin,Page,18,2,436,1,0,2,8,5,0,0,0,1,0,,,,,
soc_afe0063ec4b5,Burke,Sheppard,18,17,1302,1,0,2,13,5,0,0,0,0,0,,,,,
soc_2207572d3afd,Nick,Isensee,18,18,1602,0,1,1,0,0,0,0,0,1,0,42,2.36,108,0.72,4
soc_d6760a73cfa6,Eliot,Keffer,3,0,27,0,1,1,0,0,0,0,0,0,0,,,,,
soc_75e0706b0a08,Cade,Simonson,18,18,1526,0,1,1,5,1,0,0,0,1,0,,,,,
soc_6eb372522743,Ibrahim,Aldachach,12,1,312,0,0,0,6,1,0,0,0,1,0,,,,,
soc_6d069f86f28c,Atlai,Bueno,4,0,21,0,0,0,0,0,0,0,0,0,0,,,,,
soc_0f4bb1088de7,Dutch,Bullock,2,0,18,0,0,0,0,0,0,0,0,0,1,2,9.4,0,0.0,0
soc_5aa1362da043,Austin,Carpenter,2,0,8,0,0,0,0,0,0,0,0,0,0,,,,,
soc_2d250aa36f29,Tyler,Coudron,1,0,4,0,0,0,0,0,0,0,0,0,0,,,,,
soc_84d8869098be,Tadeo,Duarte,3,0,47,0,0,0,1,1,0,0,0,0,0,,,,,
soc_5751be35189c,Andreas,Garcia,15,1,300,0,0,0,2,0,0,0,0,0,0,,,,,
soc_a018a6306415,Lucas,Horner,18,5,764,0,0,0,5,2,0,0,0,1,0,,,,,
soc_2bb86baecab6,Carter,Kockler,3,0,19,0,0,0,0,0,0,0,0,0,0,,,,,
soc_335d305f2e4f,Jean-Patrick,Koko,7,4,315,0,0,0,4,1,0,0,0,2,0,,,,,
soc_0ef71e4cff4f,Jacob,Lee,18,18,1491,0,0,0,14,7,0,0,0,1,0,,,,,
soc_31c3fd2c192e,Chris,Morejon,3,0,28,0,0,0,1,1,0,0,0,0,0,,,,,
soc_b8825158053f,Jackson,O'Brien,2,0,8,0,0,0,1,1,0,0,0,0,0,,,,,
soc_42a25ce11216,Chann,Piseth,16,12,1122,0,0,0,2,1,0,0,0,0,0,,,,,
soc_b560b627d469,Brayden,Rock,3,0,41,0,0,0,0,0,0,0,0,0,0,,,,,
soc_00513d87cfec,Azariah,Zappetta,18,18,1551,0,0,0,4,2,0,0,0,0,0,,,,,
soc_ab90f9d3a822,Nehemiah,Zappetta,16,14,1007,0,0,0,2,0,0,0,0,2,0,,,,,
soc_fa0396f392e7,Brennan,Lewis,16,16,1276,9,1,19,57,34,2,1,1,3,1,,,,,
soc_2e9b9e07ee59,Brady,Diedenhofer,19,11,1025,8,1,17,29,17,2,0,0,3,0,,,,,
soc_19a09a1d53aa,Presley,Boyle,14,14,1054,6,2,14,39,20,2,1,1,1,2,,,,,
soc_232ec6c68167,Mohit,Naphray,17,17,1238,2,5,9,22,15,0,0,0,3,1,,,,,
soc_9b8339827612,Nathaniel,Knuth,16,16,1286,1,6,8,29,14,0,0,0,0,0,,,,,
soc_83e2fa5c116e,Ben,Pechous,17,17,1365,1,3,5,4,2,0,0,0,0,0,,,,,
soc_050db98b2872,Eric,Slavey,19,9,953,1,2,4,13,6,0,0,0,1,0,,,,,
soc_003e91d6df20,Aidan,Sweeney,14,14,1155,1,2,4,8,3,0,0,0,2,0,,,,,
soc_2cfdff9f4ed2,Collin,Schneeman,18,18,1568,1,1,3,14,6,0,0,0,2,1,,,,,
soc_64f39647b41f,Braden,Buckner,19,14,1164,1,0,2,22,10,0,0,0,0,0,,,,,
soc_4f143b48ea37,Michael,Smith,19,19,1594,0,2,2,5,2,0,0,0,1,0,,,,,
soc_43a2e46012e2,Andre,Wright,6,0,78,1,0,2,1,1,0,0,0,0,0,,,,,
soc_488079f118b4,Derek,Rolfes,18,6,863,0,1,1,4,1,0,0,0,2,0,,,,,
soc_9c1fc2bf96e8,Christopher,Sanchez-Romero,10,0,95,0,1,1,5,2,0,0,0,1,0,,,,,
soc_3ff00dd42c0a,Riley,Carman,3,0,40,0,0,0,0,0,0,0,0,0,0,,,,,
soc_89978577e75a,Frank,Carnavale,1,0,7,0,0,0,0,0,0,0,0,0,0,,,,,
soc_5a2f4bebb3e4,Matthew,Cleary,3,1,15,0,0,0,0,0,0,0,0,0,0,,,,,
soc_514f21e15c74,Logan,Cornwall,2,0,14,0,0,0,1,0,0,0,0,0,0,,,,,
soc_c34b4fbf35f1,Evan,Esterkamp,19,15,1387,0,0,0,9,3,0,0,0,2,0,,,,,
soc_0771a426862b,Carson,Sabers,18,17,1537,0,0,0,0,0,0,0,0,1,0,44,2.58,86,0.662,2
soc_f8f9783191b1,Brennin,Sanders,6,0,72,0,0,0,1,1,0,0,0,0,0,,,,,
soc_52f64ae4ef75,Sam,Schneider,2,0,41,0,0,0,1,0,0,0,0,0,0,,,,,
soc_b046c6193ef3,Ian,Simpson,3,0,42,0,0,0,0,0,0,0,0,0,0,,,,,
soc_ec41c943b579,Aaron,Smith,4,2,173,0,0,0,0,0,0,0,0,0,0,2,1.04,9,0.818,1
soc_a6f5f5cea044,Jared,Taylor,5,0,39,0,0,0,0,0,0,0,0,0,0,,,,,
soc_acb9403d39c2,Austyn,Tibbs,7,0,86,0,0,0,0,0,0,0,0,0,0,,,,,
soc_e4369c4ac6ac,Dominick,Spychalski,14,6,607,4,2,10,21,12,1,1,1,0,0,,,,,
soc_670ead68207a,Nazim,Harizi,18,18,1428,4,0,8,14,5,1,4,4,0,0,,,,,
soc_30c724e665d6,Jael,Casimir,18,15,1281,2,2,6,32,10,1,0,0,2,0,,,,,
soc_656ecc0150e4,Colby,Diamond,18,13,920,1,1,3,6,5,0,0,0,0,0,,,,,
soc_0d64580f91f1,JohnPaul,Jerome,18,18,1418,1,1,3,34,10,0,0,0,3,0,,,,,
soc_8bb503e00af4,LaEh,Soe,17,11,711,1,1,3,15,7,0,0,0,1,0,,,,,
soc_7ff3d667e6dc,Gavin,Barth,10,0,265,1,0,2,6,2,1,0,0,1,0,,,,,
soc_e08fa1ee7e70,Owen,Champion,12,4,399,1,0,2,5,1,0,0,0,0,0,,,,,
soc_13b590729329,Marcus,Cole,14,10,725,0,2,2,15,7,0,0,0,0,0,,,,,
soc_30cb417b92e7,Elijah,North,10,7,489,1,0,2,10,8,0,0,0,1,0,,,,,
soc_1abdca9ea238,Xander,Novack,12,7,740,0,1,1,2,1,0,0,0,1,0,,,,,
soc_59437ec4b55e,Andrew,Sprenger,9,9,729,0,1,1,1,1,0,0,0,0,0,,,,,
soc_f60d48a90bd2,Tyler,Barth,18,18,1620,0,0,0,0,0,0,0,0,1,0,28,1.56,91,0.765,2
soc_465f0a23eaf4,Jackson,Beckmann,16,9,949,0,0,0,2,1,0,0,0,2,0,,,,,
soc_1d4dc0b7162a,Eric,Bethmann,10,0,310,0,0,0,7,1,0,0,0,1,0,,,,,
soc_0beb7b759241,Charlie,Bevevino,2,0,29,0,0,0,0,0,0,0,0,0,0,,,,,
soc_bb8fbb4a78d5,Owen,Brignati,16,13,1206,0,0,0,2,0,0,0,0,0,0,,,,,
soc_9edcbeb075ab,Miguel,Casarrubias,10,1,201,0,0,0,3,1,0,0,0,0,0,,,,,
soc_4f53319ddbee,Ronal,Castro,4,0,51,0,0,0,1,1,0,0,0,0,0,,,,,
soc_ea7777d7f493,Cadan,Cummings,4,1,123,0,0,0,0,0,0,0,0,0,0,,,,,
soc_7e3b1dc61dae,Abdoul,Dabre,12,8,539,0,0,0,2,1,0,0,0,0,0,,,,,
soc_7c8642f5d1ef,Brandon,Fischer,4,1,44,0,0,0,0,0,0,0,0,0,0,,,,,
soc_fceddb9d2ec8,Carson,Frisbie,9,8,605,0,0,0,0,0,0,0,0,2,0,,,,,
soc_a44ad9ec4662,Matthew,Han,3,1,62,0,0,0,0,0,0,0,0,0,0,,,,,
soc_d8f2c93c1c76,Max,Hoey,1,0,6,0,0,0,0,0,0,0,0,0,0,,,,,
soc_f1e026d65590,Fallou,Ndong,4,0,63,0,0,0,0,0,0,0,0,0,0,,,,,
soc_692d0fd402de,Patrick,Nimineh,11,3,367,0,0,0,1,0,0,0,0,0,0,,,,,
soc_4284ed7e2a59,Nick,Pepe,16,14,1286,0,0,0,2,1,0,0,0,4,0,,,,,
soc_bab66c1b3a7e,Michael,Sacco,5,0,112,0,0,0,1,1,0,0,0,0,0,,,,,
soc_636c7b82ebeb,Joshua,Webb,14,3,536,0,0,0,3,1,0,0,0,1,0,,,,,
soc_baa9ea4f2844,Liam,Gohn,17,2,315,9,1,19,19,10,1,1,1,1,0,,,,,
soc_7c35fc525dfb,Addis,Tafese,17,9,541,8,1,17,31,19,2,1,1,2,0,,,,,
soc_3995957ab3d7,Malachi,Abma,21,4,752,7,0,14,21,15,1,2,2,0,0,,,,,
soc_28f189d1f56f,Andres,Cantillo,21,11,699,4,3,11,30,15,0,0,0,2,0,,,,,
soc_927ea417beb6,Aidan,McWilliams,21,19,1390,2,5,9,11,4,0,0,0,4,0,,,,,
soc_b73ee0e1a22b,Brandon,Axton,19,7,661,3,2,8,11,8,0,0,0,3,0,,,,,
soc_bce8710bb846,Colin,O'Hara,18,16,1026,2,3,7,25,8,1,0,0,4,1,,,,,
soc_143481916c0b,Josiah,Shamberger,16,1,516,3,1,7,13,7,0,0,0,1,0,,,,,
soc_1b33c0d9b87b,Alexander,Benbatoul,20,6,991,0,6,6,16,6,0,0,0,1,0,,,,,
soc_be74783b96e0,Cole,Isaacs,16,10,919,1,4,6,19,7,0,0,0,0,0,,,,,
soc_5832782e989a,Kristopher,Lage,19,9,973,2,1,5,15,6,1,0,0,2,0,,,,,
soc_3fd2ec83e7bc,Milton,Neto,19,15,1102,2,1,5,5,3,0,0,0,0,0,,,,,
soc_8fe09aa0c473,Nitson,Mboua,14,3,454,2,0,4,16,3,0,0,0,0,0,,,,,
soc_a30daa9ca30b,Tai,Bhalla,5,5,369,1,1,3,7,6,0,0,0,0,0,,,,,
soc_3f963305f77b,William,Kim,18,17,1080,1,1,3,8,2,0,0,0,2,1,,,,,
soc_483a331f40fd,Sello,Seifrit,16,0,448,1,1,3,1,1,0,0,0,0,0,,,,,
soc_50aeada417e2,Ricardo,Bustamante,8,7,401,1,0,2,7,4,0,0,0,3,1,,,,,
soc_3ddb43f7cb00,Parker,Christina,14,6,346,1,0,2,3,1,0,0,0,0,0,,,,,
soc_cb024b5a9148,Dillon,Gough,21,20,1348,0,2,2,14,6,0,0,0,2,0,,,,,
soc_d761d48cf5de,Byron,Hines,19,19,1411,1,0,2,3,2,0,0,0,3,0,,,,,
soc_755c81aff74c,Cade,Upson,7,0,95,1,0,2,8,1,0,0,0,0,0,,,,,
soc_a4b572e7dceb,Eymeris,Acevedo,3,2,225,0,0,0,0,0,0,0,0,0,0,1,0.4,4,0.8,1
soc_71c51331d234,Zachary,Cabiling,5,0,50,0,0,0,0,0,0,0,0,1,0,,,,,
soc_4d53135cb748,Ethan,Carrillo,6,0,199,0,0,0,0,0,0,0,0,1,0,,,,,
soc_8ebc10cce609,Kristian,James,15,8,589,0,0,0,7,3,0,0,0,2,0,,,,,
soc_e02a420dc1bf,Diego,Menendez,17,5,448,0,0,0,5,3,0,0,0,3,1,,,,,
soc_56956ae7c19b,Nicholas,Perez,12,3,465,0,0,0,5,3,0,0,0,0,0,,,,,
soc_ea427fd878bb,Dylan,Ratjavong,8,2,197,0,0,0,0,0,0,0,0,0,0,,,,,
soc_69ae0a9aa5f9,Alden,Reeves,11,5,435,0,0,0,2,0,0,0,0,1,0,,,,,
soc_b05f4af155c7,Pat,Rocha,12,1,290,0,0,0,1,0,0,0,0,0,0,,,,,
soc_b7d31f092b47,Erik,Rodriguez,11,10,848,0,0,0,0,0,0,0,0,1,0,9,0.86,15,0.625,4
soc_95294a5fc472,Ethan,Smith,9,9,753,0,0,0,0,0,0,0,0,0,0,15,1.79,22,0.595,0
soc_dae720123b23,Seth,Schroeder,19,15,,9,3,21,38,19,3,1,1,1,0,,,,,
soc_ff901cae8dbb,Andre,Robertson,19,13,,7,5,19,41,16,2,1,1,2,0,,,,,
soc_d23b91ca10d4,Finley,Manning,15,8,,6,2,14,32,17,0,1,3,2,0,,,,,
soc_9da7952237a4,Carmine,Di Miele,18,0,,3,2,8,12,7,1,1,1,0,0,,,,,
soc_d00c5897ebf8,Thomas,Geocaris,17,10,,3,2,8,9,5,0,0,0,3,0,,,,,
soc_06694a132658,Matthew,Hegge,18,18,,2,3,7,20,5,1,0,0,2,0,,,,,
soc_e86d4765c983,Brodie,Hoth,19,5,,1,3,5,9,8,0,0,0,1,0,,,,,
soc_06c06f138b11,Will,Rockwell,11,2,,2,1,5,6,3,1,0,0,2,0,,,,,
soc_b632df0d9686,Isaiah,Martinez,18,16,,0,4,4,10,3,0,0,0,3,0,,,,,
soc_2932e8b74773,Ethan,Williams,13,4,,2,0,4,11,5,1,0,0,0,0,,,,,
soc_1f34fd6e2780,Connor,Handrick,12,9,,1,1,3,5,2,0,0,0,0,0,,,,,
soc_71bca13e373a,Ian,Martinez,19,17,,0,3,3,6,2,0,0,0,0,0,,,,,
soc_758d2ea3fafc,Moaye,Yao,10,2,,1,1,3,9,6,0,0,0,0,0,,,,,
soc_40fdcb69d49d,Dylan,Alfaro,13,2,,1,0,2,6,2,0,0,0,2,0,,,,,
soc_08b7aa23e917,Gabe,O'Doherty,18,15,,1,0,2,6,3,1,0,0,0,0,,,,,
soc_17cd45a8f343,Ryan,Paltzer,18,17,,0,2,2,2,1,0,0,0,2,0,,,,,
