athlete_id,first_name,last_name,gp,goals,assists,points,plus_minus,minutes,goalie_ga,goalie_gaa,goalie_saves,goalie_sv_pct
ih_b6c184dd4e8b,Adam,Cardona,31,0,6,6,0,13,,,,
ih_e18cd4c05c5e,Fyodor,Nikolayenya,8,0,0,0,-2,2,,,,
ih_0a87b5a672c8,Tommy,Cronin,18,4,11,15,-2,4,,,,
ih_866314ffe7ea,Dylan,Sydor,14,0,2,2,,5,,,,
ih_48747e0890fe,Trenton,Penner,6,0,0,0,0,4,,,,
ih_4b2896fae499,Misha,Danylov,28,4,7,11,-3,4,,,,
ih_149985b08579,Rylen,Roersma,31,9,13,22,0,11,,,,
ih_40bdd58b4af1,Cade,Ahrenholz,14,2,4,6,,3,,,,
ih_eca6fa4b314e,Caelum,Dick,19,0,5,5,,3,,,,
ih_797662e84707,Peyton,Platter,31,8,12,20,-3,13,,,,
ih_9a0a6c8deeae,Alexander,Malinowski,28,10,6,16,,4,,,,
ih_2e30bb59d8dc,Nathan,Rickey,33,3,13,16,-1,2,,,,
ih_68099158ec92,Lucas,Sorace,7,0,3,3,,0,,,,
ih_431561927546,Michael,Citara,33,16,14,30,-2,10,,,,
ih_70ebc8df3afb,Beau,Courtney,7,1,0,1,-2,1,,,,
ih_099d629723eb,Zak,Brice,1,0,0,0,0,0,1,6.47,5,0.833
ih_45595eb5e198,Calvin,Vachon,9,0,0,0,0,0,24,3.11,209,0.897
ih_900dc9b20fc8,Kyle,Miller,4,0,1,1,-2,2,,,,
ih_2b360a3f1253,Lassi,Lehti,26,0,0,0,0,0,60,2.41,680,0.919
ih_7a9a94a82c0c,Davis,Borozinskis,31,3,4,7,0,5,,,,
ih_80fbfc76f9b9,Chase,Dafoe,33,13,8,21,-4,11,,,,
ih_b0f0c807e313,Hugo,Marcil,18,0,6,6,0,5,,,,
ih_57259e465dc9,Shane,McElhaney,32,10,20,30,,5,,,,
ih_47596f8fcccc,David,Lawler,29,1,4,5,,18,,,,
ih_13a469ec2c6d,Brady,Clark,10,0,1,1,,0,,,,
ih_44edc4fc7e2c,Patrick,McKiernan,31,3,14,17,,17,,,,
ih_43c2384b2a68,Andrew,Toomey,30,3,10,13,-3,10,,,,
ih_bbad8ff9cd35,Theodore,Devoe,4,0,0,0,,2,,,,
ih_f7d54f2a0b9f,Brett,Cunningham,28,7,9,16,,10,,,,
ih_2f92f98b85b7,Nick,Fall,25,2,8,10,,1,,,,
ih_e894ff8dac14,Jonathan,Surrette,33,34,31,65,,18,,,,
ih_0afa015f571a,Kyle,LoNigro,14,3,2,5,,0,,,,
ih_dd9e99e2b61d,Thomas,McGaffigan,25,4,5,9,,3,,,,
ih_4ae046e5cc18,Declan,Chapman,20,3,5,8,,2,,,,
ih_ea14423c65a3,Caden,Connors,32,4,10,14,,4,,,,
ih_3cb241efe0b2,Justin,Scarbrough,8,0,1,1,,1,,,,
ih_69f82e7c6fb3,Chris,Stackhouse,15,1,1,2,-3,1,,,,
ih_c1fb67c4cbac,Braeden,McKenzie,3,0,0,0,0,2,,,,
ih_8b4d6c09c779,Ryan,Decker,28,5,12,17,,8,,,,
ih_a64d843a40a4,Jamison,Alicandro,17,3,4,7,-2,4,,,,
ih_50f6b26ec99e,Jake,DiNapoli,28,13,8,21,,3,,,,
ih_e42a4e0b69a5,Jake,Russell,30,10,22,32,,13,,,,
ih_b810d9e692a7,Nick,Demio,33,2,9,11,,7,,,,
ih_b3c179118278,Sean,Donoghue,21,2,1,3,-2,0,,,,
ih_9d2f566b617d,Brett,Baldassare,4,0,0,0,0,1,,,,
ih_e7ca66ea7757,Ben,Moalusi,11,0,3,3,0,6,,,,
ih_ed4fdaae87b6,Daniel,Lemanski,24,6,3,9,-3,8,,,,
ih_d409ed07f8e7,Dean,Simeone,29,4,6,10,,6,,,,
ih_ce3135299388,Luke,Evers,13,1,2,3,,2,,,,
ih_e3ed1062b1e9,Callum,Welch,13,0,0,0,0,2,49,4.08,447,0.901
ih_b95fde6fe427,Michael,Salvatore,17,0,0,0,0,0,30,1.74,613,0.953
ih_d8cbcb5854f2,Brayden,Ingram,5,0,0,0,0,0,11,2.71,117,0.914
ih_087441e4ebda,Nathan,Palumbo,8,0,1,1,-3,1,,,,
ih_ee1998a2fa3c,Rory,Hammersmith,3,0,0,0,-1,1,,,,
ih_9382a8f3814c,Leo,Piandes,32,14,26,40,,8,,,,
ih_d8c0f444752c,Hunter,Demarco,9,2,3,5,0,2,,,,
ih_bcf42b7eaece,Christian,Manz,2,0,1,1,0,0,4,2.0,60,0.938
ih_09c20c350238,Landon,Fandel,18,3,2,5,,1,,,,
ih_b0ab7b0d559c,Maxwell,Chakrabarti,37,1,5,6,,4,,,,
ih_fd7f760bbc11,Easton,Young,37,7,13,20,,5,,,,
ih_161799c64cb5,Samo,Meritähti,37,2,2,4,,11,,,,
ih_ce2821743a2c,Ben,Troumbly,25,3,5,8,,1,,,,
ih_ebac59a325e8,Hayden,Hennen,37,3,12,15,,18,,,,
ih_d9ad3d8eab4a,Joey,DelGreco,37,7,11,18,,5,,,,
ih_c90d3640cfa2,Tyler,Hennen,27,1,4,5,-3,2,,,,
ih_263f1234c78a,Hunter,Bischoff,28,7,9,16,,2,,,,
ih_b65caaa48849,Will,Howard,37,4,4,8,,6,,,,
ih_10c0f8181d13,Will,Svenddal,31,0,1,1,0,6,,,,
ih_fe5aeb8e59dc,Jacob,Jastrzebski,37,9,13,22,,3,,,,
ih_55df8b34ae7a,Quinn,Rudrud,19,1,1,2,,4,,,,
ih_1ddcc8ff63c4,Carter,Theissen,24,1,4,5,0,2,,,,
ih_8acb9f8db88f,Colton,Friesen,37,12,15,27,,8,,,,
ih_73d830515737,Callum,Gau,25,0,5,5,,2,,,,
ih_ab24cf7c8ff2,Garett,Drotts,10,0,1,1,0,0,,,,
ih_3d3a259061fd,Josh,Kotai,35,0,3,3,0,0,70,1.99,1056,0.938
ih_b487d4aadd0a,Brett,Meerman,36,13,15,28,,5,,,,
ih_439807de4f80,Owen,Bohn,30,7,11,18,,3,,,,
ih_71ab82493b24,Nace,Langus,29,3,11,14,-6,5,,,,
ih_3da109ef925a,Leonid,Bulgakov,36,15,8,23,0,1,,,,
ih_984db1680318,Cole,Burtch,37,5,14,19,-1,7,,,,
ih_c3abebadf8ca,Owen,Baumgartner,31,5,16,21,,11,,,,
ih_df2b0e5bf470,Max,Hildebrand,24,0,1,1,0,0,62,2.71,530,0.895
ih_6ba7e353202f,Maxon,Vig,36,6,1,7,,11,,,,
ih_0ff469f1c040,Patrik,Satosaari,15,1,1,2,0,0,,,,
ih_5188007a07f7,Hudson,Thornton,36,2,16,18,-3,10,,,,
ih_46c1b7dfa6aa,Mitch,Wolfe,36,2,5,7,-5,8,,,,
ih_b2891fc1ee09,Isa,Parekh,27,0,2,2,-3,6,,,,
ih_6915c9725f6f,Vincent,Labelle,30,3,7,10,,11,,,,
ih_6ad847b5dd83,Jaksen,Panzer,32,0,5,5,-2,1,,,,
ih_6f12897d60b7,Adam,Flammang,29,8,20,28,-3,17,,,,
ih_8391b38b15d6,A.J.,Macaulay,8,0,0,0,0,0,,,,
ih_0044c73bbf02,Ben,Vigneault,15,1,0,1,,4,,,,
ih_e28e6f2d2705,Alexi,Sylvestre,21,1,4,5,-7,2,,,,
ih_8e1168f0b4a9,Connor,McClennon,36,11,7,18,-2,7,,,,
ih_803854957363,Oscar,Karlsson,3,0,0,0,-1,0,,,,
ih_b10201f39c64,Noah,Quinn,22,1,5,6,-5,4,,,,
ih_673e84011101,Max,Namestnikov,34,5,10,15,,5,,,,
ih_2d17f749f3a9,Vann,Yuhas,28,2,6,8,-10,1,,,,
ih_7db86cc2e39a,Kirklan,Irey,36,1,9,10,-7,7,,,,
ih_978c83a5cc35,Vince,Corcoran,32,1,6,7,-4,4,,,,
ih_71ecc17db614,Oliver,Peer,34,20,16,36,,5,,,,
ih_25712c73f336,Luke,Roelofs,34,2,4,6,-1,6,,,,
ih_01c7d08b21a7,Tory,Lund,24,4,2,6,,0,,,,
ih_dc1f9c0c6821,Reilly,Funk,36,12,8,20,-7,8,,,,
ih_21b0a87eeabb,Jake,McLean,33,5,8,13,-2,2,,,,
ih_df5b69a62992,Kasper,Magnussen,36,10,21,31,-3,4,,,,
ih_57f340534c32,Ryan,Henderson,11,0,2,2,-2,3,,,,
ih_e98b7bf2e402,Trent,Wiemken,3,0,0,0,0,0,2,1.76,17,0.895
ih_ba582675acef,Raythan,Robbins,12,0,0,0,0,0,32,2.65,263,0.892
ih_42bfa9447f70,David,Helledy,40,6,14,20,,13,,,,
ih_532d868f8d11,Tobias,Larsen,39,0,9,9,,11,,,,
ih_041eab1bc2c8,Dylan,Cook,29,4,5,9,,5,,,,
ih_3ec7fecabfe6,Seth,Bernard-Docker,13,0,0,0,,2,,,,
ih_4bfda6efb4a3,Alec,Leonard,38,5,8,13,,10,,,,
ih_cf434cc2511b,Oliver,Salo,21,2,3,5,-1,5,,,,
ih_4aae5bca9069,Jake,Black,40,19,22,41,,11,,,,
ih_86b772031c68,Jimmy,Doyle,5,1,0,1,0,2,,,,
ih_d4507f2bfce6,Ryan,Mansfield,5,2,0,2,,1,,,,
ih_30b74b981578,Owen,Goodbrand,38,12,5,17,,4,,,,
ih_4a9b427f51a9,Peter,Kramer,21,2,2,4,-11,4,,,,
ih_d43bb061fe03,Pat,Lawn,21,2,1,3,,3,,,,
ih_54d4cc07c120,Oskar,Bakkevig,28,4,9,13,,5,,,,
ih_4786320d509e,Kellan,Hjartarson,40,10,24,34,,7,,,,
ih_b9ba3990d3a0,Stephen,Castagna,40,11,20,31,,5,,,,
ih_c4b59acd5df9,Arlo,Merritt,40,6,10,16,-8,7,,,,
ih_e53728404201,Michael,Mesic,28,15,17,32,,4,,,,
ih_992da6f0c23d,Jan,Gaspar,13,0,1,1,-1,0,,,,
ih_c7b9435b6257,Jack,Dalton,40,2,18,20,,10,,,,
ih_5cef305dd576,Chase,Davis,40,7,5,12,0,6,,,,
ih_2e8573bf5cbe,Marton,Nemes,39,4,9,13,,3,,,,
ih_d3b01a294baf,Colton,Cameron,39,3,4,7,,3,,,,
ih_502d70b9a07c,Garrett,Horsager,23,3,7,10,,6,,,,
ih_f9d8c4652d48,Kolby,Amici,14,0,0,0,-1,1,,,,
ih_b39ff6bfbbe9,Ryan,Nause,2,0,0,0,-2,0,,,,
ih_9a60e749be40,Jack,Farrell,24,0,0,0,,1,,,,
ih_3b4e2cc362e7,Nicholas,Bevilacqua,12,0,0,0,0,0,20,1.66,289,0.935
ih_fe41db391614,Easton,Hesse,3,0,0,0,0,0,16,5.3,92,0.852
ih_7c67fd23ceca,Ryan,Upson,40,2,12,14,,6,,,,
ih_f38722de7fe6,Lukas,Swedin,25,0,1,1,0,0,56,2.13,618,0.917
ih_337bbc1a3a15,Jeffrey,Reda,8,0,0,0,0,0,24,6.96,99,0.805
ih_3da48d480b50,Doug,McGuire,30,6,15,21,-15,10,,,,
ih_64959dedf923,Isaiah,Frankel,24,5,3,8,-9,11,,,,
ih_106d09037286,Cole,Madzey,30,0,4,4,-21,6,,,,
ih_c0e42b89f9f2,Liam,Crowley,20,0,1,1,-10,4,,,,
ih_204c9f0a9acb,Chris,Foster,30,2,4,6,-13,2,,,,
ih_7c1e0ef08379,Austin,Pick,30,9,19,28,-3,6,,,,
ih_f1f692fe12b5,Giovanni,Ursillo,30,1,9,10,-29,4,,,,
ih_158dba6d8139,Drew,White,23,2,1,3,-14,2,,,,
ih_ed4be9c3ad6d,Cade,Miner,16,0,5,5,-17,6,,,,
ih_d7a51f1e308f,Matthew,Frett,30,1,6,7,-12,4,,,,
ih_a1940870aa49,Thomas,Perivolotis,25,3,2,5,-12,3,,,,
ih_8965332cf90d,Todd,Branish,28,4,10,14,-8,0,,,,
ih_d515132d425d,Joshua,Tisdell,29,3,6,9,-13,11,,,,
ih_c6151ceb007b,John,Sterling,30,10,10,20,-27,8,,,,
ih_022586ff37d7,Mario,Paganini,30,23,15,38,-2,8,,,,
ih_17795127a205,Sam,Mitchell,22,2,2,4,-10,4,,,,
ih_83e861052c4d,Nicholas,Blanchette,25,0,0,0,-19,6,,,,
ih_82f89b3cb978,Max,Christiansen,30,0,3,3,-12,5,,,,
ih_0ab4933450c4,Keenan,Howard,28,0,2,2,-22,5,,,,
ih_c19f9671389b,Nick,Fish,29,7,12,19,-1,19,,,,
ih_11064c5db82f,Chase,Leivian,27,0,1,1,-18,2,,,,
ih_9f2faa67ee24,Jeremy,Connor,19,0,0,0,0,0,67,4.27,513,0.884
ih_f650180be409,Riley,Mastowski,15,0,0,0,0,0,43,4.52,336,0.887
ih_2aa392f6f13d,Theo,Jacobs,4,0,0,0,0,0,4,2.7,35,0.897
ih_a5a546970599,Max,Ranstrom,5,0,0,0,-2,0,,,,
ih_b612fed5842a,Mike,Brown,33,1,4,5,-2,6,,,,
ih_61cca54f9d70,Evan,Bushy,36,3,10,13,-17,3,,,,
ih_d68dcefbcaf1,Adam,Barone,36,4,15,19,-11,12,,,,
ih_149e97235030,Calem,Mangone,34,12,14,26,0,16,,,,
ih_ab2873e856de,Jack,Blanchett,3,0,0,0,,0,,,,
ih_0369c83937cc,Sasha,Teleguine,36,5,8,13,-1,4,,,,
ih_7288a27cb0ea,Carter,Batchelder,34,5,10,15,-11,4,,,,
ih_69e519c6335b,Wilson,Dahlheimer,33,5,2,7,-6,4,,,,
ih_39d3bd3b1cd0,Samuel,Belanger,32,2,3,5,-1,9,,,,
ih_06809c4bb781,Luke,Levandowski,27,2,4,6,-18,1,,,,
ih_8d6091648f24,Everett,Pietila,4,0,0,0,-1,0,,,,
ih_352a127058b1,Connor,Milburn,34,6,13,19,-4,4,,,,
ih_954a0d5b38b3,Tyson,Galloway,25,1,5,6,-5,2,,,,
ih_4a0e752f2c85,Reagan,Milburn,22,2,2,4,-3,3,,,,
ih_1910967139e2,Ryan,Beck,33,7,13,20,-1,13,,,,
ih_2d95be27179e,John,Herrington,36,5,8,13,-7,4,,,,
ih_c16237c67f10,Hunter,Ramos,35,7,9,16,-8,12,,,,
ih_e6e0650f6310,Andrew,Oke,8,0,0,0,0,0,25,3.95,181,0.879
ih_224f97db85f6,Tyler,Bute,2,0,0,0,0,0,0,0.0,0,0.0
ih_cc4bb72dc95a,Rorke,Applebee,32,0,0,0,0,1,87,2.92,920,0.914
ih_5f2aa707a446,Bryan,Huggins,29,1,6,7,,4,,,,
ih_f6144ccf00e5,William,Ahlrik,36,11,15,26,-2,7,,,,
ih_cf5fc7385486,Hadley,Hudak,17,2,0,2,-4,4,,,,
ih_a2eb0e90426c,Johnny,Druskinis,34,3,8,11,-15,8,,,,
ih_2c0cc1822b60,Branden,Piku,34,8,9,17,-13,11,,,,
ih_9b37c1901b28,Pierson,Sobush,3,0,1,1,0,0,,,,
ih_65c75142d4fb,Matheson,Mason,4,0,2,2,-1,1,,,,
ih_0b867e145533,Tom,Leppa,39,6,13,19,,5,,,,
ih_3d07e1124b85,Rylan,Brown,9,0,1,1,-3,4,,,,
ih_64ee466bf5ad,Jack,Anderson,39,11,13,24,,9,,,,
ih_a37188711ea7,Max,Matthews,1,0,0,0,,0,,,,
ih_7ec66ce1668d,Brayden,Boehm,28,6,3,9,,7,,,,
ih_ddc02c27ffe5,Kasper,Vaharautio,10,0,0,0,-3,2,,,,
ih_232418e965d3,Kalem,Parker,39,4,9,13,,8,,,,
ih_4265cf013bcd,Carson,Latimer,35,7,6,13,,2,,,,
ih_b72dea6d2222,Elias,Jansson,37,8,14,22,,4,,,,
ih_d78191284c56,Owen,Baker,7,0,2,2,0,0,,,,
ih_a0579e87d57d,Ryan,Abraham,6,1,1,2,-2,1,,,,
ih_f28aef80c5f0,Tyler,Miller,39,3,10,13,,9,,,,
ih_c838bc256366,Max,Koskipirtti,39,13,22,35,,2,,,,
ih_90c8c640f5e8,Carson,Birnie,37,4,4,8,,10,,,,
ih_621b5aa85a90,Isaac,Gordon,38,8,21,29,,5,,,,
ih_014184e672ae,Reid,Daavettila,30,1,7,8,0,3,,,,
ih_0184daa7a2aa,Noah,Reinhart,39,9,12,21,,5,,,,
ih_a6bc7391268a,Michael,Cicek,34,2,7,9,,3,,,,
ih_76e5ca167396,Joe,Prouty,39,2,12,14,,11,,,,
ih_7e7f30716554,Reid,Andresen,39,4,10,14,-1,2,,,,
ih_7ac9ee32b06d,Matthew,Van Blaricom,28,2,8,10,-2,5,,,,
ih_5339f39e5402,Trevor,Kukkonen,3,0,0,0,0,0,,,,
ih_20ead179df37,Luca,Fasciano,29,5,4,9,,9,,,,
ih_834e44508578,Lauri,Raiman,11,2,1,3,,0,,,,
ih_f1b3f862facc,Teydon,Trembecky,36,15,11,26,,3,,,,
ih_e9ae5ffdb1ec,Ryder,Matter,4,0,0,0,0,0,,,,
ih_8070236ade61,Bryant,Lee,2,0,0,0,0,0,0,0.0,1,1.0
ih_eeedb204c38f,Owen,Bartoszkiewicz,38,0,1,1,0,2,93,2.52,978,0.913
ih_3db8ec7bb82e,Ryan,Manzella,2,0,0,0,0,0,4,3.17,34,0.895
ih_04c87377a72d,Stiven,Sardarian,37,12,32,44,,15,,,,
ih_4e4fc39d84b3,Jacob,Conrad,32,4,3,7,0,3,,,,
ih_04f9ae5df75f,Mason,Wheeler,40,1,8,9,,5,,,,
ih_c638189ada65,Bryce,Strand,35,1,3,4,0,4,,,,
ih_e7768b30bf0d,Campbell,Cichosz,40,4,10,14,,1,,,,
ih_bd75213135ac,Luigi,Benincasa,40,11,18,29,,6,,,,
ih_4a604ee31fc7,Evan,Murr,40,10,20,30,,3,,,,
ih_7f7aeb424e04,Jordan,Ronn,37,4,5,9,,6,,,,
ih_2c87ab660b49,Alex,Zetterberg,39,7,10,17,,3,,,,
ih_15c1574257ff,Tristan,Lemyre,40,16,19,35,-1,4,,,,
ih_05cb6d394e56,Mason,LeBel,29,6,9,15,,2,,,,
ih_1c478e69ed97,Jacob,Bonkowski,17,0,3,3,,2,,,,
ih_2c071c832f6e,Ean,Somoza,25,8,10,18,0,8,,,,
ih_913e069bcb97,Jakob,Stender,40,4,5,9,-4,5,,,,
ih_0c7b90db018d,Jack,Smith,40,11,11,22,-8,11,,,,
ih_9c1e5d2f4301,Fin,Williams,34,3,10,13,,2,,,,
ih_e310d5f9cb96,Liam,Hupka,31,0,1,1,0,2,,,,
ih_23b76286d085,Sawyer,Scholl,39,2,4,6,-1,10,,,,
ih_3dc6f8fbf48c,Charlie,Lurie,13,3,1,4,-4,4,,,,
ih_32a9985187c2,Felikss,Gavars,8,1,0,1,-3,4,,,,
ih_31dd6b766424,Rylan,Bonkowski,21,0,1,1,-4,3,,,,
ih_9d0ca1697464,Liam,Watkins,40,6,17,23,,3,,,,
ih_fc02bc104231,Matthew,Syverson,2,0,0,0,0,0,0,0.0,0,0.0
ih_496a93705608,Alex,Tracy,39,0,0,0,0,0,71,1.8,905,0.927
ih_9bc94ec1342f,Max,Beckford,1,0,0,0,0,0,3,3.0,15,0.833
ih_0bafd07b6488,Ralfs,Bergmanis,40,2,14,16,,16,,,,
ih_ce36ae20d188,Reid,Morich,38,7,4,11,,19,,,,
ih_fe4d17a2ed7c,William,Gramme,18,0,0,0,0,0,69,4.25,579,0.894
ih_ac6eb7b2a0a3,Joe,Schiller,28,3,7,10,-23,2,,,,
ih_acbb0081e6c0,Nicolas,Ardanaz,31,0,1,1,-14,5,,,,
ih_ede330588347,Warren,Clark,33,2,4,6,-16,3,,,,
ih_202b2e772cc3,Grayden,Daul,7,0,0,0,-2,0,,,,
ih_0f45156edf99,Tynan,Ewart,34,1,9,10,-15,5,,,,
ih_b92e5a5250d3,Olivier,Beaulieu,14,0,4,4,-1,1,,,,
ih_08a9d583ad70,Zane,Demsey,30,0,1,1,-15,7,,,,
ih_4356cbcd294f,Mathew,Ward,27,2,6,8,-19,10,,,,
ih_d7fb07413026,Peter,Cisar,20,4,5,9,-13,6,,,,
ih_1b3cfd20767f,Medrick,Bolduc,32,2,3,5,-11,10,,,,
ih_a6a0a7146faa,Jakub,Altrichter,27,4,7,11,-19,12,,,,
ih_eb81d8761e13,Grayden,Slipec,21,1,6,7,-13,5,,,,
ih_b521228d2a8f,Caiden,Gault,33,16,2,18,-24,8,,,,
ih_b5a24f3b808c,Girts,Silkalns,25,2,5,7,-6,6,,,,
ih_45ad926c1910,Michael,Burchill,31,5,3,8,-14,2,,,,
ih_ee4c0ef96886,Tobias,Pitka,25,5,7,12,-17,7,,,,
ih_4bc13dd1d332,Anthony,Cliche,33,0,1,1,-13,9,,,,
ih_71f09f15430d,Tyler,Stern,22,0,1,1,-5,2,,,,
ih_440fc965461e,Landon,MacDonald,22,2,0,2,-9,5,,,,
ih_91b597b5fc7f,Evan,Johnson,17,0,0,0,-9,4,,,,
ih_8e90b3e7a271,Kyle,Bettens,31,2,9,11,-9,10,,,,
ih_b695abe17f78,Danny,Ciccarello,28,1,1,2,-11,11,,,,
ih_18fcac7dd477,Matthew,Argentina,34,4,6,10,-16,8,,,,
ih_80ab0715ab85,Aidyn,Hutchinson,29,0,2,2,-12,4,,,,
ih_19932fcb38c9,Oliver,Auyeung-Ashton,18,0,0,0,0,0,42,2.67,555,0.93
ih_8f0ed0b7b1d9,Max,Weilandt,5,0,0,0,0,0,6,3.43,40,0.87
ih_75e315cabf5a,John,Simon,6,0,0,0,0,0,15,3.15,164,0.916
ih_8a5be2cd6cb9,Eoin,Reager,24,8,6,14,-2,6,,,,
ih_f22df5ab4fc1,Holden,Beckett,13,1,2,3,-1,1,,,,
ih_831b61c8699b,Wyatt,Noble,15,0,0,0,-3,3,,,,
ih_32f036a25731,TJ,Haas,8,1,0,1,-1,3,,,,
ih_8da56bc1a25b,Nathan,McDevitt,11,0,1,1,-4,0,,,,
ih_e48b117508a1,Aidan,Canady,29,5,15,20,-7,5,,,,
ih_e4329c2649b5,Owen,Atkinson,16,2,1,3,-5,0,,,,
ih_5f41113ace34,Jacob,Howell,27,8,7,15,-7,14,,,,
ih_20eadaf07735,Matthew,Pacheco,20,1,5,6,,4,,,,
ih_87dd0e44fdf1,Scotty,Swain,19,4,7,11,-2,2,,,,
ih_74a3f0ed176d,Max,Beaulac,16,1,0,1,,5,,,,
ih_685ccfaf8c66,Parker,Norling,27,6,1,7,-5,8,,,,
ih_027ac1fe50ef,Michael,Montague,11,0,0,0,0,5,,,,
ih_f39ef4352ccb,Cayden,Sweitzer,8,0,2,2,,0,,,,
ih_78a9b8758200,Connor,McCowell,29,2,4,6,-3,8,,,,
ih_a2f62ddf001a,Will,Hawkins,6,0,0,0,-2,1,,,,
ih_dfb37a96ecdb,Bradley,McMains,19,4,3,7,,3,,,,
ih_168cfd3d97c4,Baxter,Kimball,29,5,7,12,,0,,,,
ih_ad335509a1fd,Jonathan,Meijer,11,1,0,1,-6,0,,,,
ih_ef5e9108870c,Conner,Murray,28,2,2,4,-5,8,,,,
ih_e6411d2b2162,Tanner,Glasrud,24,0,3,3,-2,10,,,,
ih_c9942a17cd2c,Ryan,O'Connell,27,0,5,5,-3,7,,,,
ih_095a4d5f21d6,Hugh,McGuigan,24,1,6,7,-8,7,,,,
ih_7123399dda41,Matteo,Peca,29,2,4,6,-1,3,,,,
ih_6f4ec46356ae,James,Hope,27,1,5,6,-10,15,,,,
ih_4dabf362bf07,Joe,Santoro,29,5,6,11,-5,6,,,,
ih_74665dad2666,Sam,Edmands,2,0,0,0,0,0,3,5.61,19,0.864
ih_dfeb8f6a182d,Benjamin,Cunneen,25,0,0,0,0,0,54,2.27,725,0.931
ih_044f76b39e16,AJ,Guzzardi,25,2,3,5,-1,3,,,,
ih_6ce215cff0bb,Cam,Carroll,23,0,0,0,0,3,61,2.64,602,0.908
ih_4aeff7990aa4,Nolan,King,31,3,10,13,-5,5,,,,
ih_3dee41c0e8ec,Tim,Duffy,22,0,0,0,-6,1,,,,
ih_6413e6403b5f,Michael,Martignetti,19,2,2,4,,2,,,,
ih_3fb09c142015,Sebastian,Rogles,30,4,9,13,,3,,,,
ih_6fd41d6a8466,John,Myers,31,6,7,13,-3,6,,,,
ih_3fe10f4203e6,Brendan,Manning,32,8,6,14,,12,,,,
ih_4e2fcfd7674f,Cam,Collins,32,10,24,34,,9,,,,
ih_5924d94aacf2,Conor,Kelly,28,6,3,9,0,2,,,,
ih_633429d6f6e9,Alec,O'Connor,30,2,6,8,-10,6,,,,
ih_7759ed146cdd,Hunter,Rossi,3,0,0,0,-3,0,,,,
ih_ac728db598c4,Sean,Connolly,32,9,14,23,,5,,,,
ih_5467a2f75903,Justin,Tremblay,32,7,16,23,,4,,,,
ih_9b56e32dbe15,Jack,Devine,1,0,0,0,0,0,,,,
ih_8eee5aab0863,Patrick,DeMarinis,31,5,9,14,0,6,,,,
ih_1970080d76db,Will,Rosen,8,1,2,3,-3,0,,,,
ih_a424c2537d56,Keaton,Richards,31,7,4,11,,4,,,,
ih_e8f21dd99bff,Chris,Cordeiro,25,6,5,11,-2,2,,,,
ih_937100b25cf6,Hunter,Hoffman,32,0,3,3,,7,,,,
ih_5fe1f88f0b74,Brendan,Hirsch,6,0,1,1,-5,1,,,,
ih_0ec627c5b11d,Nolan,Davis,15,0,3,3,0,2,,,,
ih_5a5508e65b3a,Alex,Hoitt,23,0,2,2,-4,1,,,,
ih_71ab23265817,Garrett,Alberti,30,4,12,16,-1,6,,,,
ih_705cef2a63cc,Isac,Martins,21,4,8,12,,7,,,,
ih_019c732fb897,Luke,Linart,32,13,16,29,0,5,,,,
ih_4a0740051664,PJ,Benites,4,0,0,0,0,0,11,3.45,92,0.893
ih_acbc3447d580,Tucker,Hanson,9,0,0,0,0,0,27,3.96,170,0.863
ih_90dc696c2473,Connor,Peet,11,0,1,1,-1,1,,,,
ih_b5f7220cfa09,Dylan,Reynolds,14,1,2,3,-1,2,,,,
ih_54c1ee07f5fb,Joe,Belisle,17,1,2,3,-3,4,,,,
ih_3f0847b6508c,Finn,Loftus,36,4,12,16,6,4,,,,
ih_cbfbfe1a21e7,Tanner,Henricks,14,3,3,6,-1,0,,,,
ih_2b3a14b7a31c,Mason,Reiners,36,2,7,9,8,6,,,,
ih_0048722fe3c1,Jack,Reimann,35,2,6,8,2,9,,,,
ih_db47e062c466,Noah,Urness,36,7,11,18,0,8,,,,
ih_4f0d137c7d2b,Grant,Ahcan,36,4,5,9,-2,5,,,,
ih_4c5168abb0be,Ryan,Rosborough,34,2,4,6,2,1,,,,
ih_63fc9a491243,Tyson,Gross,36,18,23,41,-4,15,,,,
ih_3c78abbff98c,Josh,Zinger,36,1,6,7,-2,3,,,,
ih_6d1d01a6f97f,Barrett,Hall,36,10,18,28,-7,10,,,,
ih_db2f75798c0c,Ethan,AuCoin,13,1,2,3,1,0,,,,
ih_664097b402f4,Aiden,Welch,7,1,0,1,0,0,,,,
ih_c3c66e10a0f1,Verner,Miettinen,27,4,8,12,-6,6,,,,
ih_ce849c37b8c6,Jack,Rogers,17,1,0,1,-3,4,,,,
ih_a29084699c9d,Max,Smolinski,36,6,12,18,-11,4,,,,
ih_62ed7e460289,Nolan,Roed,36,5,13,18,0,11,,,,
ih_c02e12d8ea0f,Austin,Burnevik,36,20,18,38,-5,3,,,,
ih_31be3aa85242,Thor,Byfuglien,32,1,4,5,-5,0,,,,
ih_cb0062424a08,Cooper,Wylie,36,3,11,14,-8,7,,,,
ih_9adda922c1f5,Gavyn,Thoreson,36,11,9,20,-2,11,,,,
ih_09520e6b1115,Adam,Ingram,25,3,10,13,-3,5,,,,
ih_fbf1f5d799b2,Daimon,Gardner,26,2,2,4,-1,2,,,,
ih_2ff43f59241a,Darby,McCarthy,17,2,5,7,-2,7,,,,
ih_663954c3e92c,Coleman,Nee,27,2,4,6,-6,5,,,,
